"113年09月19日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣精選高息指數","5,266.86","+","60.71","1.17","",
"臺灣多因子優選高股息30指數","8,764.62","+","40.55","0.46","",
"特選臺灣優利高填息30指數","7,240.01","+","67.63","0.94","",
"特選臺灣科技優息指數","8,744.57","+","54.91","0.63","",
"臺灣半導體收益指數","6,633.28","+","90.81","1.39","",
"臺灣優選成長高股息指數","7,655.35","+","96.47","1.28","",
"特選臺灣ESG低碳高息40指數","8,126.57","+","76.38","0.95","",
"臺灣優選多因子30指數","8,391.68","+","90.97","1.10","",
"臺灣創新科技50指數","7,158.61","+","127.53","1.81","",
"臺灣全市場新經濟產業指數","5,167.66","+","108.91","2.15","",
"臺灣ESG永續高股息等權重指數","6,214.65","+","78.57","1.28","",
"臺灣永續高息中小型指數","5,822.62","+","49.82","0.86","",
"特選臺灣高息優質成長指數","6,048.10","+","23.74","0.39","",
"特選臺灣高息動能指數","6,523.66","+","54.62","0.84","",
"臺灣電子成長高息等權重指數","5,652.58","+","79.51","1.43","",
"特選臺灣優利成長指數","5,194.44","+","63.62","1.24","",
"臺灣價值高息指數","5,505.63","+","66.82","1.23","",
"特選臺灣IC設計動能指數","4,624.04","+","119.36","2.65","",
"臺灣科技高股息指數","5,485.31","+","68.69","1.27","",
"臺灣趨勢動能高股息指數","5,762.56","+","75.54","1.33","",
"特選臺灣科技高息成長指數","5,278.11","+","63.61","1.22","",
"特選臺灣AI優息動能指數","4,727.73","+","96.16","2.08","",
"臺灣優選AI 50指數","4,889.36","+","83.83","1.74","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","45,393.65","+","1,148.36","2.60","",
"金融類日報酬反向一倍指數","3,581.97","-","47.10","-1.30","",
"漲升股利150指數","9,919.35","+","115.11","1.17","",
"藍籌30指數","10,328.56","+","176.10","1.73","",
"工業菁英30指數","10,999.64","+","180.07","1.66","",
"低波動股利精選30指數","8,326.72","+","67.29","0.81","",
"中小型A級動能50指數","24,093.86","+","470.43","1.99","",
"特選高息低波指數","10,429.38","+","67.57","0.65","",
"臺灣永續指數","11,424.48","+","179.12","1.59","",
"價值投資指數","8,275.98","+","146.64","1.80","",
"存股雙十等權重指數","9,294.43","+","150.12","1.64","",
"特選大蘋果指數","10,930.71","+","178.43","1.66","",
"中小型300指數","11,793.54","+","205.21","1.77","",
"臺灣500指數","11,140.20","+","179.61","1.64","",
"臺灣勞工權益指數","9,391.33","+","115.65","1.25","",
"微波高息精選20指數","8,559.66","+","68.02","0.80","",
"特選世代行動通訊指數","8,339.42","+","120.31","1.46","",
"智慧投資多因子30指數","7,930.20","+","41.43","0.53","",
"臺股期貨指數","12,066.74","+","208.82","1.76","",
"特選價值成長指數","9,760.17","+","130.46","1.35","",
"臺灣上櫃永續指數","8,028.39","+","121.74","1.54","",
"特選台股領航指數","10,676.53","+","206.47","1.97","",
"特選Smart多因子指數","8,828.30","+","142.20","1.64","",
"特選ESG高股息指數","6,635.69","+","76.28","1.16","",
"特選上櫃ESG成長指數","5,655.64","+","80.19","1.44","",
"特選上櫃ESG電子菁英指數","5,730.81","+","96.62","1.71","",
"臺灣優息存股指數","5,222.86","+","58.40","1.13","",
"特選上櫃ESG永續高股息指數","7,823.55","+","193.98","2.54","",
"特選臺灣金融高股息存股指數","6,564.81","+","76.91","1.19","",
"特選臺灣產業龍頭存股等權重指數","6,992.87","+","99.04","1.44","",
"上櫃ESG 30指數","6,859.87","+","133.98","1.99","",
"臺灣ESG低碳50指數","7,452.28","+","105.02","1.43","",
"臺灣創新板指數","6,731.82","-","10.51","-0.16","",
"特選上櫃ESG龍頭指數","6,456.92","+","95.29","1.50","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","37,242.54","+","619.29","1.69","",
"發行量加權股價報酬指數","48,627.23","+","803.07","1.68","",
"臺灣公司治理100報酬指數","18,792.33","+","296.01","1.60","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","21,921.27","+","274.74","1.27","",
"臺灣高薪100報酬指數","18,458.76","+","232.14","1.27","",
"未含金融電子報酬指數","35,683.43","+","448.84","1.27","",
"小型股300報酬指數","16,512.71","+","268.28","1.65","",
"水泥類報酬指數","337.35","+","1.13","0.34","",
"食品類報酬指數","3,910.01","+","14.10","0.36","",
"塑膠類報酬指數","284.07","+","3.03","1.08","",
"紡織纖維類報酬指數","1,154.24","+","7.03","0.61","",
"電機機械類報酬指數","628.78","+","9.87","1.59","",
"電器電纜類報酬指數","178.17","+","2.16","1.23","",
"化學生技醫療類報酬指數","238.06","+","4.12","1.76","",
"化學類報酬指數","315.67","+","5.67","1.83","",
"生技醫療類報酬指數","116.93","+","1.97","1.71","",
"玻璃陶瓷類報酬指數","59.03","+","1.49","2.59","",
"造紙類報酬指數","521.30","+","4.04","0.78","",
"鋼鐵類報酬指數","239.04","+","1.27","0.53","",
"橡膠類報酬指數","484.85","+","2.35","0.49","",
"汽車類報酬指數","669.27","+","9.60","1.46","",
"電子工業類報酬指數","2,338.59","+","42.79","1.86","",
"半導體類報酬指數","1,097.32","+","20.48","1.90","",
"電腦及週邊設備類報酬指數","596.42","+","12.70","2.18","",
"光電類報酬指數","64.11","+","1.19","1.89","",
"通信網路類報酬指數","360.43","+","2.52","0.70","",
"電子零組件類報酬指數","453.93","+","10.30","2.32","",
"電子通路類報酬指數","684.59","+","12.40","1.84","",
"資訊服務類報酬指數","499.86","+","4.44","0.90","",
"其他電子類報酬指數","282.31","+","4.11","1.48","",
"建材營造類報酬指數","1,353.77","+","33.55","2.54","",
"航運類報酬指數","363.24","+","3.75","1.04","",
"觀光餐旅類報酬指數","176.15","+","0.90","0.51","",
"金融保險類報酬指數","3,792.28","+","48.58","1.30","",
"貿易百貨類報酬指數","525.33","+","7.23","1.40","",
"油電燃氣類報酬指數","120.82","-","0.17","-0.14","",
"綠能環保類報酬指數","129.01","+","0.36","0.28","",
"數位雲端類報酬指數","69.52","+","0.06","0.09","",
"運動休閒類報酬指數","108.48","+","2.25","2.12","",
"居家生活類報酬指數","153.59","+","7.95","5.46","",
"其他類報酬指數","665.06","+","10.50","1.60","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,968.88","+","60.86","1.24","",
"臺灣中小型公司治理報酬指數","14,374.18","+","252.32","1.79","",
"臺灣IPO報酬指數","6,842.54","+","140.40","2.09","",
"智慧中立報酬指數","5,093.33","-","13.93","-0.27","",
"加權指數掩護性臺指買權價外5%報酬指數","9,343.19","+","133.26","1.45","",
"臺灣5G報酬指數","13,147.07","+","205.79","1.59","",
"臺灣企業社會責任中小型報酬指數","14,877.66","+","168.66","1.15","",
"特選臺灣電動車代表報酬指數","11,864.70","+","161.36","1.38","",
"臺灣5G+通訊報酬指數","11,030.83","+","197.36","1.82","",
"臺灣全市場報酬指數","8,749.11","+","147.32","1.71","",
"臺灣全市場半導體報酬指數","8,575.00","+","149.72","1.78","",
"臺灣智慧移動與電動車報酬指數","6,478.85","+","145.53","2.30","",
"特選小資高價30報酬指數","8,560.84","+","192.73","2.30","",
"特選臺灣綠能及電動車報酬指數","6,886.18","+","81.44","1.20","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,861.19","+","134.76","1.74","",
"臺灣全市場半導體精選30報酬指數","6,580.14","+","116.89","1.81","",
"特選臺灣高股息30報酬指數","7,171.65","+","72.68","1.02","",
"臺灣友善環境報酬指數","7,619.50","+","113.18","1.51","",
"台灣永續價值報酬指數","6,826.47","+","95.72","1.42","",
"特選臺灣IC設計報酬指數","4,675.19","+","92.49","2.02","",
"特選臺灣環境永續高股息報酬指數","9,346.55","+","118.01","1.28","",
"臺灣友善環境50報酬指數","6,316.30","+","91.06","1.46","",
"特選臺灣IC設計產業代表報酬指數","6,155.37","+","117.53","1.95","",
"特選臺灣綠能報酬指數","6,290.84","+","82.05","1.32","",
"特選臺灣智慧50報酬指數","5,934.06","+","102.17","1.75","",
"臺灣晶圓製造報酬指數","6,881.70","+","103.98","1.53","",
"臺灣精選高息報酬指數","7,166.03","+","82.60","1.17","",
"臺灣多因子優選高股息30報酬指數","10,511.29","+","48.63","0.46","",
"特選臺灣優利高填息30報酬指數","8,975.52","+","83.84","0.94","",
"特選臺灣科技優息報酬指數","9,721.97","+","61.05","0.63","",
"臺灣半導體收益報酬指數","7,293.64","+","99.84","1.39","",
"臺灣優選成長高股息報酬指數","8,405.03","+","105.91","1.28","",
"特選臺灣ESG低碳高息40報酬指數","8,987.29","+","84.47","0.95","",
"臺灣優選多因子30報酬指數","8,945.90","+","96.98","1.10","",
"臺灣創新科技50報酬指數","7,648.28","+","136.36","1.82","",
"臺灣全市場新經濟產業報酬指數","5,503.77","+","115.99","2.15","",
"臺灣ESG永續高股息等權重報酬指數","6,745.19","+","85.28","1.28","",
"臺灣永續高息中小型報酬指數","6,188.71","+","52.95","0.86","",
"特選臺灣高息優質成長報酬指數","6,344.09","+","24.90","0.39","",
"特選臺灣高息動能報酬指數","6,813.37","+","57.04","0.84","",
"臺灣電子成長高息等權重報酬指數","5,899.76","+","82.98","1.43","",
"特選臺灣優利成長報酬指數","5,447.41","+","66.71","1.24","",
"臺灣價值高息報酬指數","5,748.78","+","69.78","1.23","",
"特選臺灣IC設計動能報酬指數","4,725.82","+","121.99","2.65","",
"臺灣科技高股息報酬指數","5,747.54","+","71.96","1.27","",
"臺灣趨勢動能高股息報酬指數","6,024.16","+","78.96","1.33","",
"特選臺灣科技高息成長報酬指數","5,500.00","+","66.28","1.22","",
"特選臺灣AI優息動能報酬指數","4,864.75","+","99.48","2.09","",
"臺灣優選AI 50報酬指數","5,033.14","+","86.29","1.74","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,649.60","+","170.01","1.17","",
"藍籌30報酬指數","14,066.34","+","239.83","1.73","",
"工業菁英30報酬指數","15,191.69","+","248.70","1.66","",
"低波動股利精選30報酬指數","11,603.33","+","93.78","0.81","",
"中小型A級動能50報酬指數","30,148.19","+","588.64","1.99","",
"特選高息低波報酬指數","15,896.95","+","102.99","0.65","",
"臺灣永續報酬指數","--","","--","--","",
"價值投資報酬指數","11,988.22","+","212.41","1.80","",
"存股雙十等權重報酬指數","12,980.58","+","209.66","1.64","",
"特選大蘋果報酬指數","14,122.07","+","230.53","1.66","",
"中小型300報酬指數","14,653.44","+","255.15","1.77","",
"臺灣500報酬指數","13,849.72","+","223.35","1.64","",
"臺灣勞工權益報酬指數","12,499.15","+","153.92","1.25","",
"微波高息精選20報酬指數","10,890.81","+","86.53","0.80","",
"特選世代行動通訊報酬指數","10,133.54","+","146.20","1.46","",
"智慧投資多因子30報酬指數","10,264.23","+","53.63","0.53","",
"特選大蘋果報酬正向兩倍指數","36,855.05","+","1,183.92","3.32","",
"特選大蘋果報酬反向一倍指數","3,634.11","-","61.33","-1.66","",
"特選價值成長報酬指數","13,055.02","+","174.51","1.35","",
"臺灣上櫃永續報酬指數","9,619.70","+","146.95","1.55","",
"特選台股領航報酬指數","13,255.94","+","256.35","1.97","",
"特選Smart多因子報酬指數","10,414.70","+","167.75","1.64","",
"特選ESG高股息報酬指數","8,619.90","+","99.10","1.16","",
"特選上櫃ESG成長報酬指數","6,352.03","+","91.17","1.46","",
"特選上櫃ESG電子菁英報酬指數","6,517.85","+","109.89","1.71","",
"臺灣優息存股報酬指數","6,171.52","+","69.01","1.13","",
"特選上櫃ESG永續高股息報酬指數","8,828.88","+","218.91","2.54","",
"特選臺灣金融高股息存股報酬指數","7,228.90","+","84.70","1.19","",
"特選臺灣產業龍頭存股等權重報酬指數","7,635.09","+","108.15","1.44","",
"上櫃ESG 30報酬指數","7,335.52","+","143.26","1.99","",
"臺灣ESG低碳50報酬指數","8,000.49","+","112.74","1.43","",
"臺灣創新板報酬指數","6,810.84","-","10.63","-0.16","",
"特選上櫃ESG龍頭報酬指數","6,651.33","+","98.92","1.51","",
"113年09月19日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","304,833,691,687","3,423,449,550","1,880,581",
"2.台灣存託憑證","42,457,609","8,616,809","2,394",
"3.受益憑證","0","0","0",
"4.ETF","25,253,589,426","1,636,167,466","317,837",
"5.受益證券","16,445,724","1,033,322","188",
"6.變更交易股票","19,398,754","871,591","799",
"7.認購(售)權證","2,580,148,110","2,864,305,000","88,142",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","5,063,240","504,000","116",
"14.創新板股票","393,321,466","4,946,970","2,318",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","305,246,411,907","3,429,268,111","1,883,698",
"總計(1~15)","333,144,116,016","7,939,894,708","2,292,375",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","8,094(22)","799(15)",
"下跌(跌停)","3,714(60)","140(1)",
"持平","918","71",
"未成交","21,203","1",
"無比價","4,229","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"不加計外幣交易證券交易金額。",

"113年09月19日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","8,553,792","10,740","1,532,937,205","178.00","180.20","177.00","180.15","+","2.30","180.15","51","180.20","64","0.00",
="0051","元大中型100","54,240","203","4,334,120","79.05","80.60","79.05","80.60","+","1.35","80.15","1","80.60","4","0.00",
="0052","富邦科技","340,371","854","59,429,145","172.85","175.95","172.50","175.95","+","2.75","175.95","13","176.00","3","0.00",
="0053","元大電子","6,900","108","660,155","95.45","96.45","95.00","96.45","+","1.60","96.55","1","96.75","1","0.00",
="0055","元大MSCI金融","122,249","246","3,532,429","28.65","28.99","28.62","28.99","+","0.38","28.95","2","28.99","4","0.00",
="0056","元大高股息","13,618,023","10,020","515,608,458","37.72","38.07","37.62","37.97","+","0.25","37.97","213","37.98","80","0.00",
="0057","富邦摩台","15,269","83","2,021,284","131.30","132.90","131.30","132.90","+","2.00","133.20","20","133.55","20","0.00",
="0061","元大寶滬深","165,146","129","2,663,828","15.97","16.22","15.95","16.20","+","0.23","16.18","1","16.20","4","0.00",
="006203","元大MSCI台灣","4,615","111","389,204","84.20","85.05","84.20","85.05","+","0.90","85.10","1","85.95","10","0.00",
="006204","永豐臺灣加權","23,409","115","2,576,601","108.95","110.30","108.95","110.30","+","0.85","110.65","1","111.05","15","0.00",
="006205","富邦上証","1,608,275","271","44,585,230","27.60","28.02","27.50","27.99","+","0.51","27.98","5","27.99","90","0.00",
="006206","元大上證50","70,557","102","1,888,249","26.70","27.10","26.45","26.93","+","0.48","26.87","39","26.96","36","0.00",
="006207","復華滬深","75,390","69","1,562,886","20.50","20.80","20.42","20.77","+","0.35","20.77","1","20.78","56","0.00",
="006208","富邦台50","4,790,945","7,295","501,060,481","103.90","105.35","103.60","105.35","+","1.45","105.30","117","105.35","40","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.19","5","6.24","5","0.00",
="00631L","元大台灣50正2","5,586,224","4,736","1,230,128,002","217.05","223.75","215.75","223.35","+","7.30","223.35","23","223.40","42","0.00",
="00632R","元大台灣50反1","278,182,260","9,298","964,942,710","3.50","3.52","3.44","3.44","-","0.07","3.44","13,915","3.45","39,323","0.00",
="00633L","富邦上証正2","7,178,541","1,754","207,346,012","28.80","29.41","28.30","29.27","+","0.61","29.27","5","29.28","233","0.00",
="00634R","富邦上証反1","1,132,200","48","5,592,914","4.94","4.99","4.89","4.91","-","0.04","4.90","8","4.91","196","0.00",
="00635U","期元大S&P黃金","853,763","502","25,356,343","29.62","29.80","29.58","29.80","+","0.04","29.79","11","29.80","256","0.00",
="00636","國泰中國A50","1,962,534","272","38,182,681","19.34","19.65","19.23","19.61","+","0.34","19.60","22","19.61","234","0.00",
="00636K","國泰中國A50+U","200","2","1,222","6.11","6.11","6.11","6.11","+","0.05","6.09","10","6.20","8","0.00",
="00637L","元大滬深300正2","85,162,950","7,614","985,747,817","11.58","11.78","11.33","11.73","+","0.26","11.72","810","11.73","1,873","0.00",
="00638R","元大滬深300反1","744,613","44","7,655,767","10.38","10.43","10.22","10.24","-","0.12","10.24","451","10.27","481","0.00",
="00639","富邦深100","1,622,571","253","15,319,634","9.33","9.55","9.31","9.50","+","0.23","9.50","3","9.51","349","0.00",
="00640L","富邦日本正2","1,807,791","794","87,852,150","47.97","48.93","47.97","48.72","+","2.54","48.68","87","48.72","2","0.00",
="00641R","富邦日本反1","3,218,094","320","20,743,275","6.48","6.48","6.42","6.42","-","0.20","6.42","152","6.43","35","0.00",
="00642U","期元大S&P石油","5,093,897","1,158","82,491,519","16.17","16.28","16.09","16.25","+","0.09","16.25","2,001","16.26","7","0.00",
="00643","群益深証中小","1,322,888","148","13,942,535","10.48","10.66","10.40","10.58","+","0.22","10.57","1","10.58","32","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.31","2","2.37","1","0.00",
="00645","富邦日本","508,134","282","18,208,181","35.69","35.94","35.68","35.81","+","0.92","35.81","87","35.84","75","0.00",
="00646","元大S&P500","2,811,199","831","159,175,923","56.30","56.80","56.30","56.65","+","0.35","56.65","21","56.70","396","0.00",
="00647L","元大S&P500正2","217,414","109","19,953,351","91.60","92.50","91.50","92.30","+","0.90","92.30","50","92.40","2","0.00",
="00648R","元大S&P500反1","1,079,446","133","5,786,388","5.38","5.38","5.34","5.35","-","0.04","5.35","12","5.36","5,252","0.00",
="00650L","復華香港正2","25,023,207","2,657","251,869,214","9.88","10.29","9.79","10.22","+","0.53","10.21","52","10.22","1,874","0.00",
="00651R","復華香港反1","921,100","149","7,914,598","8.78","8.78","8.51","8.55","-","0.22","8.53","735","8.55","228","0.00",
="00652","富邦印度","248,018","224","10,060,570","40.43","40.78","40.42","40.65","+","0.34","40.65","9","40.67","2","0.00",
="00653L","富邦印度正2","198,391","104","13,617,751","68.15","69.35","67.95","68.85","+","0.35","68.80","1","68.85","1","0.00",
="00654R","富邦印度反1","776,000","87","4,740,360","6.15","6.15","6.08","6.08","-","0.04","6.08","16","6.10","5","0.00",
="00655L","國泰中國A50正2","5,592,160","810","110,040,033","19.58","20.02","19.25","19.93","+","0.42","19.92","9","19.93","316","0.00",
="00656R","國泰中國A50反1","962,000","26","8,905,630","9.28","9.36","9.19","9.21","-","0.11","9.20","350","9.21","89","0.00",
="00657","國泰日經225","149,418","146","6,549,578","43.67","43.96","43.67","43.83","+","1.11","43.83","124","43.86","1","0.00",
="00657K","國泰日經225+U","200","2","2,740","13.70","13.70","13.70","13.70","+","0.37","13.71","10","13.75","10","0.00",
="00660","元大歐洲50","8,901","70","317,247","35.65","35.69","35.65","35.69","+","0.18","35.56","20","35.69","75","0.00",
="00661","元大日經225","865,709","230","41,303,906","47.49","47.90","47.43","47.73","+","1.10","47.72","239","47.75","8","0.00",
="00662","富邦NASDAQ","2,533,667","725","204,595,211","80.00","80.95","80.00","80.80","+","0.85","80.75","49","80.80","519","0.00",
="00663L","國泰臺灣加權正2","17,153","19","3,441,021","198.60","204.45","197.80","204.45","+","6.75","204.20","50","204.55","50","0.00",
="00664R","國泰臺灣加權反1","14,830,427","818","57,909,454","3.95","3.96","3.88","3.88","-","0.08","3.88","1,381","3.89","543","0.00",
="00665L","富邦恒生國企正2","71,630,931","4,400","462,363,158","6.29","6.63","6.27","6.59","+","0.35","6.58","335","6.59","3,615","0.00",
="00666R","富邦恒生國企反1","43,000","34","623,720","14.67","14.67","14.40","14.47","-","0.36","14.44","45","14.47","92","0.00",
="00668","國泰美國道瓊","73,665","109","3,568,209","48.52","48.54","48.38","48.52","+","0.19","48.52","10","48.53","4","0.00",
="00668K","國泰美國道瓊+U","200","2","3,036","15.18","15.18","15.18","15.18","+","0.05","15.17","10","15.21","10","0.00",
="00669R","國泰美國道瓊反1","2,413,200","241","16,233,171","6.75","6.76","6.71","6.72","-","0.02","6.71","3,909","6.72","1,280","0.00",
="00670L","富邦NASDAQ正2","1,034,671","614","123,688,512","118.60","120.50","118.25","120.35","+","2.25","120.35","1","120.40","1","0.00",
="00671R","富邦NASDAQ反1","6,895,065","406","25,975,695","3.79","3.80","3.75","3.75","-","0.06","3.75","5,679","3.76","164","0.00",
="00673R","期元大S&P原油反1","13,694,563","748","106,267,267","7.77","7.82","7.71","7.73","-","0.05","7.72","517","7.73","7,482","0.00",
="00674R","期元大S&P黃金反1","691,922","119","6,796,275","9.84","9.85","9.79","9.79"," ","0.00","9.79","9","9.80","30","0.00",
="00675L","富邦臺灣加權正2","3,500,190","2,715","308,377,444","86.90","89.50","86.30","89.40","+","3.00","89.35","5","89.40","85","0.00",
="00676R","富邦臺灣加權反1","14,080,549","518","30,564,875","2.20","2.20","2.15","2.16","-","0.04","2.15","4,670","2.16","111","0.00",
="00678","群益那斯達克生技","481,539","99","14,987,694","30.96","31.18","30.96","31.17","+","0.14","31.16","10","31.17","79","0.00",
="00680L","元大美債20正2","193,991,879","15,595","1,885,518,317","9.74","9.74","9.69","9.73","-","0.28","9.73","2,513","9.74","2,107","0.00",
="00681R","元大美債20反1","205,000","40","3,877,060","18.90","18.95","18.90","18.92","+","0.24","18.90","2","18.92","467","0.00",
="00682U","期元大美元指數","7,000","3","143,710","20.55","20.55","20.48","20.48","+","0.07","20.44","33","20.47","22","0.00",
="00683L","期元大美元指正2","96,500","17","2,075,018","21.60","21.60","21.37","21.38","+","0.07","21.35","5","21.38","15","0.00",
="00684R","期元大美元指反1","26,000","9","409,610","15.74","15.79","15.74","15.79","-","0.04","15.81","20","15.83","20","0.00",
="00685L","群益臺灣加權正2","770,418","460","60,260,876","77.50","79.85","76.90","79.80","+","2.65","79.75","2","79.80","22","0.00",
="00686R","群益臺灣加權反1","2,613,249","71","6,201,917","2.38","2.39","2.35","2.35","-","0.03","2.35","711","2.36","1,023","0.00",
