"112年12月19日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"觀光餐旅類指數","128.00","-","1.20","-0.93","",
"金融保險類指數","1,703.80","-","12.28","-0.72","",
"貿易百貨類指數","283.15","-","0.50","-0.18","",
"油電燃氣類指數","110.00","-","0.89","-0.80","",
"綠能環保類指數","92.31","-","0.73","-0.78","",
"數位雲端類指數","82.47","-","1.12","-1.34","",
"運動休閒類指數","91.96","-","0.63","-0.68","",
"居家生活類指數","104.94","+","0.11","0.10","",
"其他類指數","371.77","-","2.12","-0.57","",
"臺指日報酬兩倍指數","38,117.87","-","328.80","-0.86","",
"臺指反向一倍指數","3,831.17","+","16.31","0.43","",
"電子類兩倍槓桿指數","40,633.33","-","275.23","-0.67","",
"電子類反向指數","3,207.65","+","10.75","0.34","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,073.95","-","32.64","-0.79","",
"臺灣中小型公司治理指數","9,634.66","-","110.00","-1.13","",
"臺灣IPO指數","5,076.36","-","103.16","-1.99","",
"智慧中立指數","3,421.46","+","13.05","0.38","",
"臺灣5G指數","8,953.93","-","50.24","-0.56","",
"臺灣企業社會責任中小型指數","11,333.17","-","92.34","-0.81","",
"特選臺灣電動車代表指數","8,163.52","-","50.92","-0.62","",
"臺灣5G+通訊指數","7,052.94","-","15.70","-0.22","",
"臺灣全市場指數","6,014.34","-","26.44","-0.44","",
"臺灣全市場半導體指數","6,208.56","-","34.43","-0.55","",
"臺灣智慧移動與電動車指數","4,639.69","-","23.22","-0.50","",
"特選小資高價30指數","5,783.30","-","50.11","-0.86","",
"特選臺灣綠能及電動車指數","5,212.46","-","26.22","-0.50","",
"特選臺灣智能車供應鏈聯盟指數","5,213.19","-","18.80","-0.36","",
"臺灣全市場半導體精選30指數","4,967.23","-","27.69","-0.55","",
"特選臺灣高股息30指數","4,870.23","-","19.51","-0.40","",
"臺灣友善環境指數","5,298.72","-","25.89","-0.49","",
"台灣永續價值指數","4,858.33","-","21.74","-0.45","",
"特選臺灣IC設計指數","4,343.86","-","49.04","-1.12","",
"特選臺灣環境永續高股息指數","6,366.64","+","31.10","0.49","",
"臺灣友善環境50指數","4,367.61","-","11.84","-0.27","",
"特選臺灣IC設計產業代表指數","5,527.49","-","48.15","-0.86","",
"特選臺灣綠能指數","5,048.56","-","55.51","-1.09","",
"特選臺灣智慧50指數","4,156.74","-","16.09","-0.39","",
"特選臺灣標竿PCB指數","5,022.50","-","64.71","-1.27","",
"臺灣晶圓製造指數","5,190.57","-","35.58","-0.68","",
"臺灣精選高息指數","4,779.21","-","21.43","-0.45","",
"臺灣多因子優選高股息30指數","7,119.01","-","70.55","-0.98","",
"特選臺灣優利高填息30指數","6,324.34","-","45.72","-0.72","",
"特選臺灣科技優息指數","8,378.81","-","113.13","-1.33","",
"臺灣工業4.0指數","6,376.27","-","43.65","-0.68","",
"臺灣半導體收益指數","5,989.80","-","36.86","-0.61","",
"臺灣優選成長高股息指數","6,890.11","-","68.06","-0.98","",
"特選臺灣ESG低碳高息40指數","7,571.77","-","69.12","-0.90","",
"臺灣優選多因子30指數","6,477.12","-","23.32","-0.36","",
"臺灣創新科技50指數","5,736.09","-","34.95","-0.61","",
"臺灣全市場新經濟產業指數","4,675.59","-","20.00","-0.43","",
"臺灣ESG永續高股息等權重指數","5,956.33","-","53.91","-0.90","",
"臺灣永續高息中小型指數","5,812.08","-","66.66","-1.13","",
"特選臺灣高息優質成長指數","5,405.40","-","46.51","-0.85","",
"特選臺灣高息動能指數","5,645.55","-","51.58","-0.91","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","31,696.30","-","460.21","-1.43","",
"金融類日報酬反向一倍指數","4,428.03","+","31.46","0.72","",
"漲升股利150指數","8,913.17","-","36.41","-0.41","",
"藍籌30指數","8,424.31","-","29.25","-0.35","",
"工業菁英30指數","9,300.73","-","29.43","-0.32","",
"電子菁英30指數","10,459.14","-","47.85","-0.46","",
"低波動股利精選30指數","7,464.74","-","42.10","-0.56","",
"中小型A級動能50指數","23,080.50","-","285.32","-1.22","",
"特選高息低波指數","8,912.19","-","63.76","-0.71","",
"臺灣永續指數","8,914.45","-","24.34","-0.27","",
"價值投資指數","6,890.47","-","47.63","-0.69","",
"存股雙十等權重指數","8,011.36","-","39.20","-0.49","",
"特選大蘋果指數","9,129.80","-","6.33","-0.07","",
"中小型300指數","10,674.15","-","90.31","-0.84","",
"臺灣500指數","9,043.78","-","39.15","-0.43","",
"臺灣勞工權益指數","8,308.26","-","17.77","-0.21","",
"微波高息精選20指數","7,223.04","+","7.36","0.10","",
"特選世代行動通訊指數","8,738.43","-","114.60","-1.29","",
"智慧投資多因子30指數","5,663.48","-","0.62","-0.01","",
"臺股期貨指數","9,544.17","-","44.88","-0.47","",
"特選價值成長指數","7,970.91","-","26.60","-0.33","",
"臺灣上櫃永續指數","7,047.44","-","122.84","-1.71","",
"特選台股領航指數","8,269.02","-","3.87","-0.05","",
"特選Smart多因子指數","6,673.79","-","28.91","-0.43","",
"特選ESG高股息指數","5,648.70","-","7.19","-0.13","",
"特選上櫃ESG成長指數","5,199.85","-","125.82","-2.36","",
"特選上櫃ESG電子菁英指數","5,251.32","-","127.07","-2.36","",
"臺灣優息存股指數","4,765.06","-","13.92","-0.29","",
"特選上櫃ESG永續高股息指數","7,022.49","-","84.63","-1.19","",
"特選臺灣金融高股息存股指數","5,526.42","-","33.62","-0.60","",
"特選臺灣產業龍頭存股等權重指數","6,493.98","-","37.84","-0.58","",
"上櫃ESG 30指數","6,067.63","-","62.36","-1.02","",
"臺灣ESG低碳50指數","5,988.72","-","20.04","-0.33","",
"臺灣創新板指數","4,955.40","-","5.99","-0.12","",
"特選上櫃ESG龍頭指數","6,002.78","-","96.10","-1.58","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","29,213.53","-","141.34","-0.48","",
"發行量加權股價報酬指數","37,877.27","-","162.66","-0.43","",
"臺灣公司治理100報酬指數","14,090.13","-","37.42","-0.26","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","18,504.46","-","139.47","-0.75","",
"臺灣高薪100報酬指數","15,152.24","-","26.61","-0.18","",
"未含金融電子報酬指數","33,701.88","-","179.94","-0.53","",
"小型股300報酬指數","13,975.65","-","120.69","-0.86","",
"水泥類報酬指數","325.12","-","4.12","-1.25","",
"食品類報酬指數","3,342.39","-","11.96","-0.36","",
"塑膠類報酬指數","417.81","-","3.68","-0.87","",
"紡織纖維類報酬指數","1,071.14","-","2.96","-0.28","",
"電機機械類報酬指數","474.95","-","4.78","-1.00","",
"電器電纜類報酬指數","169.97","-","0.80","-0.47","",
"化學生技醫療類報酬指數","205.37","-","1.67","-0.81","",
"化學類報酬指數","278.75","-","1.98","-0.71","",
"生技醫療類報酬指數","99.16","-","0.91","-0.91","",
"玻璃陶瓷類報酬指數","64.84","-","0.92","-1.40","",
"造紙類報酬指數","559.58","-","5.50","-0.97","",
"鋼鐵類報酬指數","257.48","+","0.76","0.30","",
"橡膠類報酬指數","444.95","-","3.37","-0.75","",
"汽車類報酬指數","675.54","-","7.18","-1.05","",
"電子工業類報酬指數","1,696.70","-","5.72","-0.34","",
"半導體類報酬指數","744.28","-","1.14","-0.15","",
"電腦及週邊設備類報酬指數","517.01","-","2.15","-0.41","",
"光電類報酬指數","55.26","-","0.43","-0.77","",
"通信網路類報酬指數","323.40","-","1.10","-0.34","",
"電子零組件類報酬指數","389.44","-","5.93","-1.50","",
"電子通路類報酬指數","599.24","-","4.63","-0.77","",
"資訊服務類報酬指數","429.27","-","2.32","-0.54","",
"其他電子類報酬指數","172.84","+","0.33","0.19","",
"建材營造類報酬指數","899.52","-","0.36","-0.04","",
"航運類報酬指數","292.58","+","0.78","0.27","",
"觀光餐旅類報酬指數","180.89","-","1.70","-0.93","",
"金融保險類報酬指數","3,030.52","-","21.85","-0.72","",
"貿易百貨類報酬指數","455.67","-","0.81","-0.18","",
"油電燃氣類報酬指數","176.61","-","1.43","-0.80","",
"綠能環保類報酬指數","94.16","-","0.75","-0.79","",
"數位雲端類報酬指數","82.79","-","1.13","-1.35","",
"運動休閒類報酬指數","95.41","-","0.65","-0.68","",
"居家生活類報酬指數","108.18","+","0.12","0.11","",
"其他類報酬指數","652.43","-","3.71","-0.57","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,575.64","-","36.66","-0.79","",
"臺灣中小型公司治理報酬指數","13,176.42","-","150.44","-1.13","",
"臺灣IPO報酬指數","6,109.06","-","124.14","-1.99","",
"智慧中立報酬指數","4,268.38","+","16.26","0.38","",
"加權指數掩護性臺指買權價外5%報酬指數","7,650.06","-","32.29","-0.42","",
"臺灣5G報酬指數","10,523.18","-","59.04","-0.56","",
"臺灣企業社會責任中小型報酬指數","13,789.79","-","112.36","-0.81","",
"特選臺灣電動車代表報酬指數","9,495.96","-","59.22","-0.62","",
"臺灣5G+通訊報酬指數","8,020.89","-","17.85","-0.22","",
"臺灣全市場報酬指數","6,712.25","-","29.52","-0.44","",
"臺灣全市場半導體報酬指數","7,027.54","-","38.97","-0.55","",
"臺灣智慧移動與電動車報酬指數","5,262.54","-","26.34","-0.50","",
"特選小資高價30報酬指數","6,402.64","-","55.48","-0.86","",
"特選臺灣綠能及電動車報酬指數","5,881.13","-","29.59","-0.50","",
"特選臺灣智能車供應鏈聯盟報酬指數","5,845.51","-","21.08","-0.36","",
"臺灣全市場半導體精選30報酬指數","5,522.34","-","30.79","-0.55","",
"特選臺灣高股息30報酬指數","6,191.14","-","24.81","-0.40","",
"臺灣友善環境報酬指數","5,868.12","-","28.68","-0.49","",
"台灣永續價值報酬指數","5,244.74","-","23.48","-0.45","",
"特選臺灣IC設計報酬指數","4,943.06","-","55.81","-1.12","",
"特選臺灣環境永續高股息報酬指數","8,188.71","+","40.01","0.49","",
"臺灣友善環境50報酬指數","4,844.47","-","13.13","-0.27","",
"特選臺灣IC設計產業代表報酬指數","6,302.69","-","54.90","-0.86","",
"特選臺灣綠能報酬指數","5,464.76","-","60.08","-1.09","",
"特選臺灣智慧50報酬指數","4,673.25","-","18.09","-0.39","",
"特選臺灣標竿PCB報酬指數","5,512.41","-","71.02","-1.27","",
"臺灣晶圓製造報酬指數","5,714.37","-","39.17","-0.68","",
"臺灣精選高息報酬指數","6,203.37","-","27.83","-0.45","",
"臺灣多因子優選高股息30報酬指數","8,156.67","-","80.84","-0.98","",
"特選臺灣優利高填息30報酬指數","7,482.84","-","54.09","-0.72","",
"特選臺灣科技優息報酬指數","8,946.11","-","120.79","-1.33","",
"臺灣工業4.0報酬指數","6,577.92","-","45.03","-0.68","",
"臺灣半導體收益報酬指數","6,349.85","-","39.07","-0.61","",
"臺灣優選成長高股息報酬指數","7,247.55","-","71.60","-0.98","",
"特選臺灣ESG低碳高息40報酬指數","7,968.46","-","72.74","-0.90","",
"臺灣優選多因子30報酬指數","6,663.51","-","23.99","-0.36","",
"臺灣創新科技50報酬指數","5,974.73","-","36.41","-0.61","",
"臺灣全市場新經濟產業報酬指數","4,826.83","-","20.64","-0.43","",
"臺灣ESG永續高股息等權重報酬指數","6,233.77","-","56.43","-0.90","",
"臺灣永續高息中小型報酬指數","5,897.76","-","67.64","-1.13","",
"特選臺灣高息優質成長報酬指數","5,405.40","-","46.51","-0.85","",
"特選臺灣高息動能報酬指數","5,645.55","-","51.58","-0.91","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","12,777.77","-","52.20","-0.41","",
"藍籌30報酬指數","11,160.97","-","38.76","-0.35","",
"工業菁英30報酬指數","12,467.54","-","39.44","-0.32","",
"電子菁英30報酬指數","13,663.88","-","62.51","-0.46","",
"低波動股利精選30報酬指數","10,058.67","-","56.72","-0.56","",
"中小型A級動能50報酬指數","28,046.12","-","346.71","-1.22","",
"特選高息低波報酬指數","13,011.11","-","93.07","-0.71","",
"臺灣永續報酬指數","--","","--","--","",
"價值投資報酬指數","9,656.69","-","66.74","-0.69","",
"存股雙十等權重報酬指數","10,876.58","-","53.23","-0.49","",
"特選大蘋果報酬指數","11,423.56","-","7.91","-0.07","",
"中小型300報酬指數","12,929.20","-","109.39","-0.84","",
"臺灣500報酬指數","10,965.95","-","47.47","-0.43","",
"臺灣勞工權益報酬指數","10,653.57","-","22.79","-0.21","",
"微波高息精選20報酬指數","8,879.61","+","9.05","0.10","",
"特選世代行動通訊報酬指數","10,235.47","-","134.24","-1.29","",
"智慧投資多因子30報酬指數","7,048.77","-","0.77","-0.01","",
"特選大蘋果報酬正向兩倍指數","25,648.59","-","35.54","-0.14","",
"特選大蘋果報酬反向一倍指數","4,767.40","+","3.30","0.07","",
"特選價值成長報酬指數","10,314.57","-","34.42","-0.33","",
"臺灣上櫃永續報酬指數","8,198.67","-","142.91","-1.71","",
"特選台股領航報酬指數","9,948.53","-","4.64","-0.05","",
"特選Smart多因子報酬指數","7,672.57","-","33.24","-0.43","",
"特選ESG高股息報酬指數","7,023.09","-","8.95","-0.13","",
"特選上櫃ESG成長報酬指數","5,684.54","-","137.55","-2.36","",
"特選上櫃ESG電子菁英報酬指數","5,810.85","-","140.60","-2.36","",
"臺灣優息存股報酬指數","5,435.29","-","15.88","-0.29","",
"特選上櫃ESG永續高股息報酬指數","7,645.61","-","92.14","-1.19","",
"特選臺灣金融高股息存股報酬指數","5,867.73","-","35.70","-0.60","",
"特選臺灣產業龍頭存股等權重報酬指數","6,842.36","-","39.87","-0.58","",
"上櫃ESG 30報酬指數","6,312.83","-","64.87","-1.02","",
"臺灣ESG低碳50報酬指數","6,246.93","-","20.90","-0.33","",
"臺灣創新板報酬指數","4,955.40","-","5.99","-0.12","",
"特選上櫃ESG龍頭報酬指數","6,002.78","-","96.10","-1.58","",
"112年12月19日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","299,916,862,567","3,947,314,488","2,123,907",
"2.台灣存託憑證","82,147,160","22,271,030","3,493",
"3.受益憑證","0","0","0",
"4.ETF","22,118,420,695","1,274,185,674","405,586",
"5.受益證券","12,749,790","932,120","90",
"6.變更交易股票","29,016,555","4,547,464","1,613",
"7.認購(售)權證","2,073,452,470","1,909,688,000","71,349",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","12,206,410","1,929,000","343",
"14.創新板股票","97,606,257","2,030,051","1,035",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","300,043,485,379","3,953,892,003","2,126,555",
"總計(1~15)","324,342,461,904","7,162,897,827","2,607,416",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,941(2)","200(2)",
"下跌(跌停)","7,941(65)","721(0)",
"持平","638","67",
"未成交","17,691","2",
"無比價","2,647","4",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"不加計外幣交易證券交易金額。",

"112年12月19日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","5,870,488","8,618","781,918,732","133.80","133.80","132.75","133.40","-","0.50","133.35","3","133.40","208","0.00",
="0051","元大中型100","51,695","261","3,678,650","71.85","71.85","70.85","71.05","-","0.75","71.05","1","71.30","9","0.00",
="0052","富邦科技","267,845","496","33,607,100","126.10","126.25","125.10","125.70","-","0.40","125.85","2","125.95","1","0.00",
="0053","元大電子","18,710","901","1,311,955","70.15","70.65","69.95","70.00","-","0.25","69.90","2","70.00","1","0.00",
="0055","元大MSCI金融","225,035","315","5,370,830","24.01","24.01","23.81","23.87","-","0.21","23.86","16","23.87","1","0.00",
="0056","元大高股息","29,275,593","24,917","1,055,403,947","36.38","36.38","35.92","36.10","-","0.28","36.09","115","36.10","88","0.00",
="0057","富邦摩台","3,944","839","385,922","98.10","98.10","98.05","98.05"," ","0.00","97.75","25","98.00","20","0.00",
="0061","元大寶滬深","171,004","586","2,752,691","16.07","16.15","16.03","16.11","+","0.04","16.09","2","16.12","6","0.00",
="006203","元大MSCI台灣","1,860","586","119,876","64.75","64.75","64.75","64.75","-","0.35","64.65","1","65.00","1","0.00",
="006204","永豐臺灣加權","6,940","699","608,227","87.90","87.90","87.65","87.65","-","0.50","87.60","101","87.85","35","0.00",
="006205","富邦上証","736,360","329","19,973,874","27.16","27.27","27.03","27.10","-","0.06","27.09","152","27.10","48","0.00",
="006206","元大上證50","1,240,252","594","32,169,228","26.10","26.15","25.86","25.89","-","0.17","25.89","46","25.90","12","0.00",
="006207","復華滬深","17,222","767","359,394","20.90","21.00","20.81","20.89","-","0.04","20.87","202","20.88","1","0.00",
="006208","富邦台50","3,215,022","5,494","244,075,565","76.10","76.25","75.70","75.95","-","0.15","75.95","50","76.00","1,521","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.17","5","6.22","5","0.00",
="00631L","元大台灣50正2","4,317,453","2,612","630,550,905","147.15","147.15","145.30","146.30","-","1.55","146.30","111","146.35","9","0.00",
="00632R","元大台灣50反1","79,431,440","3,045","363,209,488","4.55","4.59","4.55","4.57","+","0.03","4.56","29,151","4.57","11,512","0.00",
="00633L","富邦上証正2","3,703,488","1,145","102,944,924","27.75","28.09","27.50","27.85","-","0.04","27.85","235","27.87","1","0.00",
="00634R","富邦上証反1","388,006","43","1,989,640","5.15","5.15","5.12","5.12"," ","0.00","5.12","105","5.14","710","0.00",
="00635U","期元大S&P黃金","81,118","105","1,992,490","24.57","24.60","24.52","24.55","-","0.01","24.54","107","24.55","16","0.00",
="00636","國泰中國A50","681,878","1,117","12,549,744","18.45","18.50","18.32","18.40","-","0.04","18.40","144","18.43","100","0.00",
="00636K","國泰中國A50+U","200","2","1,178","5.89","5.89","5.89","5.89","-","0.01","5.86","12","5.92","1","0.00",
="00637L","元大滬深300正2","33,006,453","3,840","364,346,043","11.00","11.14","10.91","11.05","-","0.01","11.05","1,207","11.06","88","0.00",
="00638R","元大滬深300反1","113,000","21","1,219,350","10.82","10.82","10.75","10.82","+","0.01","10.80","2","10.82","307","0.00",
="00639","富邦深100","3,870,592","1,230","38,306,414","9.95","10.00","9.85","9.87","-","0.10","9.87","99","9.88","38","0.00",
="00640L","富邦日本正2","1,336,026","263","54,581,787","40.51","41.85","40.32","40.96","+","0.34","40.95","3","40.96","85","0.00",
="00641R","富邦日本反1","1,011,309","91","7,858,218","7.80","7.82","7.66","7.75","-","0.03","7.75","296","7.76","5","0.00",
="00642U","期元大S&P石油","5,280,772","1,368","84,142,293","15.95","15.98","15.90","15.93","+","0.16","15.93","637","15.94","80","0.00",
="00643","群益深証中小","464,873","674","5,337,318","11.53","11.57","11.45","11.51","-","0.02","11.49","109","11.51","8","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.62","15","2.67","1","0.00",
="00645","富邦日本","801,479","1,243","25,365,657","31.57","32.10","31.47","31.71","+","0.11","31.70","12","31.71","2","0.00",
="00646","元大S&P500","1,608,583","942","74,337,401","46.14","46.27","46.12","46.27","+","0.19","46.24","15","46.27","302","0.00",
="00647L","元大S&P500正2","65,505","44","4,550,394","69.40","69.65","69.35","69.65","+","0.45","69.55","60","69.65","99","0.00",
="00648R","元大S&P500反1","1,155,005","102","7,213,741","6.25","6.26","6.24","6.25","-","0.01","6.24","1,285","6.25","470","0.00",
="00650L","復華香港正2","27,806,250","1,168","248,594,731","8.96","8.99","8.81","8.98","-","0.07","8.97","284","8.98","1,108","0.00",
="00651R","復華香港反1","241,004","52","2,342,008","9.70","9.76","9.67","9.69","+","0.05","9.68","160","9.69","123","0.00",
="00652","富邦印度","323,391","369","11,361,177","35.15","35.20","35.07","35.12","-","0.03","35.12","25","35.14","2","0.00",
="00653L","富邦印度正2","158,360","99","8,825,451","56.10","56.10","55.50","55.80","-","0.15","55.70","4","55.80","79","0.00",
="00654R","富邦印度反1","104,005","16","724,464","6.96","6.97","6.95","6.95"," ","0.00","6.95","21","6.97","137","0.00",
="00655L","國泰中國A50正2","2,008,597","399","38,855,221","19.32","19.55","19.15","19.41","-","0.01","19.40","2","19.41","18","0.00",
="00656R","國泰中國A50反1","1,469,000","31","14,221,590","9.69","9.71","9.63","9.66","+","0.01","9.65","101","9.66","150","0.00",
="00657","國泰日經225","1,011,723","438","39,501,952","38.81","39.33","38.77","39.11","+","0.26","39.11","113","39.13","10","0.00",
="00657K","國泰日經225+U","200","2","2,500","12.50","12.50","12.50","12.50","+","0.11","12.46","10","12.50","10","0.00",
="00660","元大歐洲50","2,299","584","75,445","33.16","33.16","33.16","33.16","+","0.09","33.07","1","33.15","1","0.00",
="00661","元大日經225","1,471,911","812","62,052,733","41.89","42.38","41.84","42.24","+","0.29","42.24","166","42.28","2","0.00",
="00662","富邦NASDAQ","3,655,877","1,477","247,008,796","67.50","67.65","67.40","67.55","+","0.35","67.55","21","67.60","11","0.00",
="00663L","國泰臺灣加權正2","15,000","7","2,021,750","134.80","135.05","134.40","135.05","-","1.80","135.20","150","135.40","95","0.00",
="00664R","國泰臺灣加權反1","4,225,648","249","21,772,595","5.13","5.16","5.13","5.14","+","0.01","5.14","1,137","5.15","2,207","0.00",
="00665L","富邦恒生國企正2","30,600,445","2,190","166,036,202","5.45","5.48","5.37","5.46","-","0.05","5.45","13","5.46","120","0.00",
="00666R","富邦恒生國企反1","77,002","15","1,307,583","16.93","17.05","16.93","16.93","+","0.09","16.90","187","16.93","59","0.00",
="00668","國泰美國道瓊","169,567","926","7,209,256","42.54","42.54","42.47","42.54","-","0.01","42.51","55","42.54","57","0.00",
="00668K","國泰美國道瓊+U","200","2","2,712","13.56","13.56","13.56","13.56","-","0.01","13.53","10","13.58","10","0.00",
="00669R","國泰美國道瓊反1","3,506,850","179","25,674,012","7.32","7.33","7.31","7.32","+","0.02","7.31","6,175","7.32","723","0.00",
="00670L","富邦NASDAQ正2","1,588,651","635","156,285,260","98.35","98.50","98.30","98.40","+","0.70","98.40","181","98.45","32","0.00",
="00671R","富邦NASDAQ反1","10,775,268","469","47,250,189","4.39","4.40","4.38","4.39","-","0.02","4.38","2,652","4.39","1,282","0.00",
="00673R","期元大S&P原油反1","17,303,203","761","144,009,519","8.32","8.35","8.31","8.34","-","0.07","8.33","265","8.34","3,510","0.00",
="00674R","期元大S&P黃金反1","642,000","54","7,729,170","12.04","12.06","12.01","12.05","+","0.01","12.05","33","12.06","319","0.00",
="00675L","富邦臺灣加權正2","1,409,965","1,189","83,285,494","59.55","59.55","58.85","59.20","-","0.65","59.20","161","59.25","4","0.00",
="00676R","富邦臺灣加權反1","2,856,294","189","8,135,167","2.84","2.86","2.84","2.85","+","0.02","2.84","16,332","2.85","2,649","0.00",
="00678","群益那斯達克生技","378,994","928","9,948,276","26.28","26.31","26.22","26.23","-","0.14","26.23","100","26.24","1","0.00",
="00680L","元大美債20正2","89,161,970","11,793","912,368,813","10.32","10.35","10.15","10.25","-","0.12","10.24","1,458","10.25","515","0.00",
="00681R","元大美債20反1","976,003","75","18,613,207","19.08","19.10","19.05","19.09","+","0.13","19.07","285","19.09","175","0.00",
="00682U","期元大美元指數","13,000","9","267,110","20.53","20.55","20.53","20.55","+","0.01","20.55","20","20.58","37","0.00",
="00683L","期元大美元指正2","116,000","26","2,504,230","21.56","21.65","21.56","21.59","+","0.02","21.58","6","21.60","117","0.00",
="00684R","期元大美元指反1","44,000","9","700,720","15.87","15.95","15.87","15.95","+","0.04","15.93","20","15.95","13","0.00",
="00685L","群益臺灣加權正2","80,996","68","4,256,579","52.95","52.95","52.25","52.65","-","0.55","52.65","234","52.75","3","0.00",
="00686R","群益臺灣加權反1","231,000","18","709,110","3.06","3.07","3.06","3.07","+","0.01","3.06","708","3.07","38","0.00",
="00688L","國泰20年美債正2","67,164,356","8,321","673,172,973","10.09","10.09","9.95","10.01","-","0.17","10.00","1,837","10.01","10","0.00",
="00689R","國泰20年美債反1","1,315,020","41","26,034,586","19.81","19.83","19.77","19.82","+","0.11","19.80","201","19.82","191","0.00",
="00690","兆豐藍籌30","817,239","1,425","23,543,500","28.89","28.89","28.75","28.84","-","0.05","28.83","4","28.84","6","0.00",
