"113年08月15日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,345.17","+","79.97","1.87","",
"臺灣中小型公司治理指數","9,951.45","-","10.94","-0.11","",
"臺灣IPO指數","5,291.90","+","91.09","1.75","",
"智慧中立指數","3,851.04","-","0.27","-0.01","",
"臺灣5G指數","10,900.99","-","116.29","-1.06","",
"臺灣企業社會責任中小型指數","11,691.22","-","24.21","-0.21","",
"特選臺灣電動車代表指數","9,965.47","-","130.20","-1.29","",
"臺灣5G+通訊指數","9,518.97","-","110.90","-1.15","",
"臺灣全市場指數","7,591.50","-","41.70","-0.55","",
"臺灣全市場半導體指數","7,437.22","-","61.08","-0.81","",
"臺灣智慧移動與電動車指數","5,625.00","-","67.50","-1.19","",
"特選小資高價30指數","7,587.61","-","33.31","-0.44","",
"特選臺灣綠能及電動車指數","5,946.09","-","69.70","-1.16","",
"特選臺灣智能車供應鏈聯盟指數","6,870.68","-","74.75","-1.08","",
"臺灣全市場半導體精選30指數","5,871.36","-","56.63","-0.96","",
"特選臺灣高股息30指數","5,244.28","-","72.53","-1.36","",
"臺灣友善環境指數","6,625.80","-","48.55","-0.73","",
"台灣永續價值指數","6,113.66","-","48.81","-0.79","",
"特選臺灣IC設計指數","4,161.86","-","16.94","-0.41","",
"特選臺灣環境永續高股息指數","6,951.35","-","31.29","-0.45","",
"臺灣友善環境50指數","5,554.76","-","62.30","-1.11","",
"特選臺灣IC設計產業代表指數","5,472.44","-","19.28","-0.35","",
"特選臺灣綠能指數","5,657.56","-","60.06","-1.05","",
"特選臺灣智慧50指數","5,125.65","-","55.34","-1.07","",
"臺灣晶圓製造指數","6,125.99","-","55.90","-0.90","",
"臺灣精選高息指數","5,320.22","-","41.88","-0.78","",
"臺灣多因子優選高股息30指數","8,627.27","-","83.17","-0.95","",
"特選臺灣優利高填息30指數","7,169.87","-","33.10","-0.46","",
"特選臺灣科技優息指數","8,878.34","-","79.06","-0.88","",
"臺灣半導體收益指數","6,750.35","-","78.22","-1.15","",
"臺灣優選成長高股息指數","7,769.94","-","68.82","-0.88","",
"特選臺灣ESG低碳高息40指數","8,195.44","-","65.58","-0.79","",
"臺灣優選多因子30指數","8,437.59","-","132.12","-1.54","",
"臺灣創新科技50指數","7,205.74","-","70.10","-0.96","",
"臺灣全市場新經濟產業指數","5,040.91","+","29.47","0.59","",
"臺灣ESG永續高股息等權重指數","6,226.29","-","34.59","-0.55","",
"臺灣永續高息中小型指數","5,885.33","-","41.37","-0.70","",
"特選臺灣高息優質成長指數","6,077.51","-","56.77","-0.93","",
"特選臺灣高息動能指數","6,462.53","-","61.79","-0.95","",
"臺灣電子成長高息等權重指數","5,584.59","-","7.41","-0.13","",
"特選臺灣優利成長指數","5,281.67","-","29.44","-0.55","",
"臺灣價值高息指數","5,522.17","-","42.41","-0.76","",
"特選臺灣IC設計動能指數","4,799.30","-","13.72","-0.29","",
"臺灣科技高股息指數","5,525.99","-","29.46","-0.53","",
"臺灣趨勢動能高股息指數","5,672.83","-","38.12","-0.67","",
"特選臺灣科技高息成長指數","5,401.01","-","48.78","-0.90","",
"特選臺灣AI優息動能指數","4,735.74","-","7.46","-0.16","",
"臺灣優選AI 50指數","4,789.47","-","7.10","-0.15","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","43,775.23","-","928.08","-2.08","",
"金融類日報酬反向一倍指數","3,660.46","+","37.61","1.04","",
"漲升股利150指數","9,916.26","-","99.94","-1.00","",
"藍籌30指數","10,340.69","-","77.25","-0.74","",
"工業菁英30指數","10,900.05","-","75.40","-0.69","",
"低波動股利精選30指數","8,239.08","-","97.07","-1.16","",
"中小型A級動能50指數","23,835.51","-","90.22","-0.38","",
"特選高息低波指數","10,216.11","-","102.41","-0.99","",
"臺灣永續指數","11,392.54","-","115.16","-1.00","",
"價值投資指數","7,986.54","-","22.32","-0.28","",
"存股雙十等權重指數","9,233.80","-","45.29","-0.49","",
"特選大蘋果指數","11,200.48","-","154.52","-1.36","",
"中小型300指數","11,693.45","-","10.51","-0.09","",
"臺灣500指數","11,097.32","-","72.55","-0.65","",
"臺灣勞工權益指數","9,415.35","-","122.57","-1.29","",
"微波高息精選20指數","8,530.83","-","97.29","-1.13","",
"特選世代行動通訊指數","8,096.20","-","74.89","-0.92","",
"智慧投資多因子30指數","7,708.09","-","32.92","-0.43","",
"臺股期貨指數","11,920.86","-","76.34","-0.64","",
"特選價值成長指數","9,822.25","-","36.31","-0.37","",
"臺灣上櫃永續指數","7,920.20","+","39.67","0.50","",
"特選台股領航指數","10,731.60","-","105.14","-0.97","",
"特選Smart多因子指數","8,761.57","-","47.11","-0.53","",
"特選ESG高股息指數","6,636.34","-","49.87","-0.75","",
"特選上櫃ESG成長指數","5,777.26","-","7.23","-0.12","",
"特選上櫃ESG電子菁英指數","5,836.08","-","7.17","-0.12","",
"臺灣優息存股指數","5,153.57","-","41.04","-0.79","",
"特選上櫃ESG永續高股息指數","7,715.70","+","2.81","0.04","",
"特選臺灣金融高股息存股指數","6,495.32","-","64.71","-0.99","",
"特選臺灣產業龍頭存股等權重指數","6,837.97","-","28.99","-0.42","",
"上櫃ESG 30指數","6,730.98","+","39.40","0.59","",
"臺灣ESG低碳50指數","7,495.58","-","79.97","-1.06","",
"臺灣創新板指數","6,352.83","+","25.61","0.40","",
"特選上櫃ESG龍頭指數","6,504.91","+","6.68","0.10","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","36,848.08","-","170.12","-0.46","",
"發行量加權股價報酬指數","48,167.04","-","278.92","-0.58","",
"臺灣公司治理100報酬指數","18,657.39","-","159.02","-0.85","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","21,852.64","-","215.51","-0.98","",
"臺灣高薪100報酬指數","18,467.55","-","115.93","-0.62","",
"未含金融電子報酬指數","35,547.34","-","94.46","-0.27","",
"小型股300報酬指數","16,285.41","+","23.07","0.14","",
"水泥類報酬指數","337.72","-","5.43","-1.58","",
"食品類報酬指數","3,754.86","-","55.37","-1.45","",
"塑膠類報酬指數","303.41","-","4.62","-1.50","",
"紡織纖維類報酬指數","1,114.94","-","12.47","-1.11","",
"電機機械類報酬指數","606.21","-","6.85","-1.12","",
"電器電纜類報酬指數","183.01","-","1.48","-0.80","",
"化學生技醫療類報酬指數","229.57","+","2.53","1.11","",
"化學類報酬指數","289.88","-","0.99","-0.34","",
"生技醫療類報酬指數","116.53","+","2.37","2.08","",
"玻璃陶瓷類報酬指數","58.72","-","0.53","-0.89","",
"造紙類報酬指數","514.65","+","0.94","0.18","",
"鋼鐵類報酬指數","241.08","-","2.42","-0.99","",
"橡膠類報酬指數","484.95","-","6.90","-1.40","",
"汽車類報酬指數","638.58","-","5.88","-0.91","",
"電子工業類報酬指數","2,316.55","-","14.21","-0.61","",
"半導體類報酬指數","1,083.06","-","7.82","-0.72","",
"電腦及週邊設備類報酬指數","606.91","-","0.96","-0.16","",
"光電類報酬指數","62.97","-","0.26","-0.41","",
"通信網路類報酬指數","344.24","+","0.17","0.05","",
"電子零組件類報酬指數","454.39","+","1.10","0.24","",
"電子通路類報酬指數","692.17","-","0.54","-0.08","",
"資訊服務類報酬指數","480.48","-","3.38","-0.70","",
"其他電子類報酬指數","282.78","-","5.13","-1.78","",
"建材營造類報酬指數","1,411.95","+","23.12","1.66","",
"航運類報酬指數","357.44","+","4.69","1.33","",
"觀光餐旅類報酬指數","174.77","-","0.87","-0.50","",
"金融保險類報酬指數","3,714.12","-","35.96","-0.96","",
"貿易百貨類報酬指數","506.41","-","7.78","-1.51","",
"油電燃氣類報酬指數","140.00","-","1.39","-0.98","",
"綠能環保類報酬指數","127.48","-","0.06","-0.05","",
"數位雲端類報酬指數","69.34","-","0.31","-0.45","",
"運動休閒類報酬指數","102.48","+","0.25","0.24","",
"居家生活類報酬指數","142.03","+","8.95","6.73","",
"其他類報酬指數","673.46","-","5.46","-0.80","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,951.34","+","94.49","1.95","",
"臺灣中小型公司治理報酬指數","13,841.36","-","13.55","-0.10","",
"臺灣IPO報酬指數","6,437.43","+","110.81","1.75","",
"智慧中立報酬指數","4,999.41","+","1.01","0.02","",
"加權指數掩護性臺指買權價外5%報酬指數","9,226.92","-","53.18","-0.57","",
"臺灣5G報酬指數","13,171.13","-","137.60","-1.03","",
"臺灣企業社會責任中小型報酬指數","14,690.98","-","30.42","-0.21","",
"特選臺灣電動車代表報酬指數","11,873.69","-","155.13","-1.29","",
"臺灣5G+通訊報酬指數","11,090.49","-","124.59","-1.11","",
"臺灣全市場報酬指數","8,653.30","-","45.63","-0.52","",
"臺灣全市場半導體報酬指數","8,608.06","-","70.69","-0.81","",
"臺灣智慧移動與電動車報酬指數","6,544.60","-","68.37","-1.03","",
"特選小資高價30報酬指數","8,550.29","-","30.92","-0.36","",
"特選臺灣綠能及電動車報酬指數","6,872.82","-","80.57","-1.16","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,881.22","-","83.27","-1.05","",
"臺灣全市場半導體精選30報酬指數","6,670.08","-","64.33","-0.96","",
"特選臺灣高股息30報酬指數","7,143.18","-","98.80","-1.36","",
"臺灣友善環境報酬指數","7,531.03","-","54.70","-0.72","",
"台灣永續價值報酬指數","6,747.23","-","52.33","-0.77","",
"特選臺灣IC設計報酬指數","4,844.37","-","19.73","-0.41","",
"特選臺灣環境永續高股息報酬指數","9,392.66","-","42.27","-0.45","",
"臺灣友善環境50報酬指數","6,318.90","-","70.21","-1.10","",
"特選臺灣IC設計產業代表報酬指數","6,377.89","-","22.47","-0.35","",
"特選臺灣綠能報酬指數","6,287.36","-","66.74","-1.05","",
"特選臺灣智慧50報酬指數","5,901.44","-","58.88","-0.99","",
"臺灣晶圓製造報酬指數","6,932.77","-","63.27","-0.90","",
"臺灣精選高息報酬指數","7,238.62","-","56.98","-0.78","",
"臺灣多因子優選高股息30報酬指數","10,342.90","-","99.71","-0.95","",
"特選臺灣優利高填息30報酬指數","8,883.78","-","41.00","-0.46","",
"特選臺灣科技優息報酬指數","9,860.04","-","87.80","-0.88","",
"臺灣半導體收益報酬指數","7,406.82","-","85.82","-1.15","",
"臺灣優選成長高股息報酬指數","8,511.73","-","75.40","-0.88","",
"特選臺灣ESG低碳高息40報酬指數","9,063.45","-","72.53","-0.79","",
"臺灣優選多因子30報酬指數","8,979.77","-","140.61","-1.54","",
"臺灣創新科技50報酬指數","7,675.74","-","73.35","-0.95","",
"臺灣全市場新經濟產業報酬指數","5,353.76","+","31.31","0.59","",
"臺灣ESG永續高股息等權重報酬指數","6,748.59","-","37.48","-0.55","",
"臺灣永續高息中小型報酬指數","6,238.19","-","43.85","-0.70","",
"特選臺灣高息優質成長報酬指數","6,354.21","-","59.36","-0.93","",
"特選臺灣高息動能報酬指數","6,748.22","-","64.52","-0.95","",
"臺灣電子成長高息等權重報酬指數","5,813.20","-","7.72","-0.13","",
"特選臺灣優利成長報酬指數","5,501.42","-","30.66","-0.55","",
"臺灣價值高息報酬指數","5,759.52","-","44.24","-0.76","",
"特選臺灣IC設計動能報酬指數","4,886.86","-","13.98","-0.29","",
"臺灣科技高股息報酬指數","5,777.06","-","30.80","-0.53","",
"臺灣趨勢動能高股息報酬指數","5,923.52","-","39.81","-0.67","",
"特選臺灣科技高息成長報酬指數","5,622.86","-","50.78","-0.90","",
"特選臺灣AI優息動能報酬指數","4,862.71","-","7.65","-0.16","",
"臺灣優選AI 50報酬指數","4,901.46","-","7.26","-0.15","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,619.12","-","143.38","-0.97","",
"藍籌30報酬指數","14,046.92","-","100.81","-0.71","",
"工業菁英30報酬指數","15,004.02","-","91.62","-0.61","",
"低波動股利精選30報酬指數","11,467.58","-","128.31","-1.11","",
"中小型A級動能50報酬指數","29,778.38","-","112.72","-0.38","",
"特選高息低波報酬指數","15,547.59","-","155.86","-0.99","",
"臺灣永續報酬指數","--","","--","--","",
"價值投資報酬指數","11,534.54","-","32.23","-0.28","",
"存股雙十等權重報酬指數","12,873.89","-","55.24","-0.43","",
"特選大蘋果報酬指數","14,461.41","-","184.34","-1.26","",
"中小型300報酬指數","14,483.97","-","6.05","-0.04","",
"臺灣500報酬指數","13,761.26","-","86.17","-0.62","",
"臺灣勞工權益報酬指數","12,514.93","-","154.41","-1.22","",
"微波高息精選20報酬指數","10,854.13","-","123.79","-1.13","",
"特選世代行動通訊報酬指數","9,838.00","-","91.00","-0.92","",
"智慧投資多因子30報酬指數","9,971.38","-","39.41","-0.39","",
"特選大蘋果報酬正向兩倍指數","38,909.32","-","1,004.76","-2.52","",
"特選大蘋果報酬反向一倍指數","3,572.28","+","44.40","1.26","",
"特選價值成長報酬指數","13,110.55","-","48.45","-0.37","",
"臺灣上櫃永續報酬指數","9,485.31","+","47.71","0.51","",
"特選台股領航報酬指數","13,311.17","-","124.69","-0.93","",
"特選Smart多因子報酬指數","10,309.71","-","54.26","-0.52","",
"特選ESG高股息報酬指數","8,620.74","-","64.78","-0.75","",
"特選上櫃ESG成長報酬指數","6,487.48","-","8.12","-0.13","",
"特選上櫃ESG電子菁英報酬指數","6,637.57","-","8.16","-0.12","",
"臺灣優息存股報酬指數","6,077.56","-","42.39","-0.69","",
"特選上櫃ESG永續高股息報酬指數","8,707.18","+","3.18","0.04","",
"特選臺灣金融高股息存股報酬指數","7,130.42","-","71.03","-0.99","",
"特選臺灣產業龍頭存股等權重報酬指數","7,452.77","-","31.60","-0.42","",
"上櫃ESG 30報酬指數","7,197.42","+","42.13","0.59","",
"臺灣ESG低碳50報酬指數","8,022.34","-","84.21","-1.04","",
"臺灣創新板報酬指數","6,424.80","+","25.89","0.40","",
"特選上櫃ESG龍頭報酬指數","6,699.99","+","6.89","0.10","",
"113年08月15日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","299,948,057,923","3,179,513,374","2,093,509",
"2.台灣存託憑證","157,634,190","27,855,140","5,600",
"3.受益憑證","0","0","0",
"4.ETF","25,864,555,138","1,513,652,722","376,721",
"5.受益證券","1,739,418","157,253","39",
"6.變更交易股票","11,702,011","1,350,276","722",
"7.認購(售)權證","2,359,494,460","2,532,375,000","74,801",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","6,070,850","973,000","147",
"14.創新板股票","250,032,929","3,859,005","1,527",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","300,209,792,863","3,184,722,655","2,095,758",
"總計(1~15)","328,599,286,919","7,259,735,770","2,553,066",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,195(22)","434(12)",
"下跌(跌停)","5,942(63)","475(0)",
"持平","1,129","94",
"未成交","24,308","1",
"無比價","2,896","12",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"不加計外幣交易證券交易金額。",

"113年08月15日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","12,003,834","16,847","2,160,883,722","180.60","181.00","179.05","179.35","-","1.40","179.30","33","179.35","230","0.00",
="0051","元大中型100","64,701","266","5,122,074","78.95","79.65","78.70","79.00","+","0.10","78.85","1","79.15","1","0.00",
="0052","富邦科技","839,252","1,305","147,402,129","175.70","176.40","174.55","175.25","-","0.90","175.00","9","175.30","18","0.00",
="0053","元大電子","10,442","111","1,009,643","96.90","96.95","96.30","96.30","-","0.70","96.30","1","96.40","1","0.00",
="0055","元大MSCI金融","316,252","329","9,077,450","28.87","28.88","28.44","28.45","-","0.22","28.45","5","28.47","1","0.00",
="0056","元大高股息","16,596,770","16,565","636,871,444","38.41","38.56","38.16","38.17","-","0.19","38.17","185","38.18","48","0.00",
="0057","富邦摩台","21,144","21","2,816,455","132.55","133.30","132.55","133.15","-","0.35","131.95","10","132.55","20","0.00",
="0061","元大寶滬深","225,340","141","3,754,263","16.60","16.75","16.58","16.67","+","0.08","16.65","7","16.69","55","0.00",
="006203","元大MSCI台灣","21,388","130","1,805,772","84.55","85.20","84.35","84.35","-","0.60","84.20","13","84.60","1","0.00",
="006204","永豐臺灣加權","3,334","122","370,190","111.60","111.60","111.15","111.15","-","0.15","110.30","50","110.65","15","0.00",
="006205","富邦上証","616,416","191","17,915,607","28.82","29.28","28.82","29.16","+","0.27","29.16","4","29.17","112","0.00",
="006206","元大上證50","60,201","116","1,682,697","27.60","28.04","27.57","27.94","+","0.32","27.93","1","27.95","52","0.00",
="006207","復華滬深","68,049","15","1,456,926","21.91","21.91","21.31","21.48","+","0.16","21.45","1","21.48","49","0.00",
="006208","富邦台50","7,546,285","12,669","795,311,407","105.60","105.85","104.85","105.05","-","0.60","105.00","217","105.05","65","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.44","5","6.49","5","0.00",
="00631L","元大台灣50正2","5,068,887","5,626","1,130,263,431","224.15","225.50","220.85","221.20","-","1.95","221.15","2","221.25","6","0.00",
="00632R","元大台灣50反1","236,611,526","7,034","824,940,374","3.48","3.51","3.47","3.50","+","0.01","3.49","19,237","3.50","3,976","0.00",
="00633L","富邦上証正2","7,027,446","1,310","220,798,770","30.80","31.87","30.62","31.53","+","0.69","31.52","2","31.53","120","0.00",
="00634R","富邦上証反1","172,000","30","816,420","4.82","4.82","4.73","4.76","-","0.06","4.74","799","4.76","202","0.00",
="00635U","期元大S&P黃金","376,685","197","10,786,272","28.64","28.68","28.58","28.65","-","0.11","28.64","34","28.65","223","0.00",
="00636","國泰中國A50","943,493","272","19,081,239","20.10","20.35","20.00","20.25","+","0.20","20.24","10","20.25","92","0.00",
="00636K","國泰中國A50+U","200","2","1,254","6.27","6.27","6.27","6.27","+","0.04","6.20","10","6.32","8","0.00",
="00637L","元大滬深300正2","58,105,745","6,356","731,924,263","12.38","12.80","12.30","12.65","+","0.27","12.64","129","12.65","1,449","0.00",
="00638R","元大滬深300反1","491,618","54","4,923,105","10.08","10.10","9.94","9.99","-","0.09","9.97","327","10.00","280","0.00",
="00639","富邦深100","337,173","143","3,278,308","9.78","9.78","9.61","9.73","+","0.06","9.72","3","9.73","240","0.00",
="00640L","富邦日本正2","1,415,425","658","68,514,266","48.39","48.83","47.97","48.09","+","0.97","48.09","149","48.18","200","0.00",
="00641R","富邦日本反1","1,490,291","279","9,707,471","6.52","6.55","6.49","6.54","-","0.08","6.54","5","6.55","45","0.00",
="00642U","期元大S&P石油","2,860,477","806","50,142,511","17.57","17.57","17.48","17.52","-","0.31","17.52","70","17.53","36","0.00",
="00643","群益深証中小","572,372","115","6,232,856","10.85","10.97","10.81","10.91","+","0.03","10.90","5","10.91","59","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.39","2","2.44","1","0.00",
="00645","富邦日本","1,007,896","374","35,975,411","35.56","35.80","35.44","35.51","+","0.38","35.51","195","35.55","2","0.00",
="00646","元大S&P500","539,642","659","29,738,235","55.00","55.20","55.00","55.10","+","0.30","55.10","14","55.15","315","0.00",
="00647L","元大S&P500正2","169,052","100","14,746,923","87.20","87.40","87.15","87.40","+","0.90","87.25","60","87.30","1","0.00",
="00648R","元大S&P500反1","1,501,610","104","8,335,417","5.56","5.56","5.54","5.55","-","0.04","5.55","406","5.56","1,583","0.00",
="00650L","復華香港正2","24,850,124","1,698","231,600,848","9.20","9.49","9.08","9.30","+","0.05","9.30","88","9.31","1","0.00",
="00651R","復華香港反1","205,000","59","1,854,150","9.15","9.17","8.97","9.07","-","0.03","9.06","7","9.07","158","0.00",
="00652","富邦印度","360,332","260","14,167,842","39.28","39.45","39.22","39.39","+","0.13","39.39","2","39.48","4","0.00",
="00653L","富邦印度正2","101,289","260","6,384,698","62.95","63.15","62.85","63.15","+","0.20","63.05","8","63.15","3","0.00",
="00654R","富邦印度反1","34,000","9","218,130","6.42","6.44","6.41","6.44"," ","0.00","6.43","1","6.44","35","0.00",
="00655L","國泰中國A50正2","3,244,100","529","69,178,570","20.98","21.70","20.81","21.46","+","0.47","21.45","32","21.46","296","0.00",
="00656R","國泰中國A50反1","633,432","21","5,686,814","9.04","9.04","8.92","8.92","-","0.13","8.96","100","8.97","200","0.00",
="00657","國泰日經225","39,021","98","1,683,780","42.95","43.30","42.95","43.14","+","0.54","43.10","2","43.14","75","0.00",
="00657K","國泰日經225+U","200","2","2,684","13.42","13.42","13.42","13.42","+","0.19","13.34","10","13.37","10","0.00",
="00660","元大歐洲50","17,892","103","621,559","34.65","34.82","34.65","34.82","+","0.28","34.65","2","34.80","80","0.00",
="00661","元大日經225","756,848","213","35,585,671","46.88","47.12","46.70","46.86","+","0.51","46.86","81","46.90","2","0.00",
="00662","富邦NASDAQ","1,123,668","959","89,376,897","79.40","79.65","79.15","79.45","+","0.40","79.45","27","79.50","311","0.00",
="00663L","國泰臺灣加權正2","89,194","19","18,146,356","205.35","205.35","202.70","202.75","-","1.15","202.00","1","202.40","50","0.00",
="00664R","國泰臺灣加權反1","9,468,000","513","37,152,630","3.92","3.94","3.90","3.94","+","0.01","3.93","3,088","3.94","270","0.00",
="00665L","富邦恒生國企正2","44,497,919","3,061","271,970,842","6.03","6.24","5.96","6.11","+","0.05","6.11","1,294","6.12","25","0.00",
="00666R","富邦恒生國企反1","35,000","26","532,720","15.22","15.27","15.12","15.27","-","0.07","15.26","10","15.27","38","0.00",
="00668","國泰美國道瓊","211,858","95","9,964,658","46.93","47.08","46.93","47.06","+","0.37","47.02","102","47.06","116","0.00",
="00668K","國泰美國道瓊+U","200","2","2,912","14.56","14.56","14.56","14.56","+","0.10","14.56","10","14.59","10","0.00",
="00669R","國泰美國道瓊反1","1,297,464","188","9,115,033","7.03","7.03","7.02","7.03","-","0.05","7.02","2,453","7.03","3,773","0.00",
="00670L","富邦NASDAQ正2","1,032,707","587","119,775,222","115.80","116.50","115.60","116.10","+","1.10","116.10","8","116.15","123","0.00",
="00671R","富邦NASDAQ反1","14,090,377","392","54,534,737","3.87","3.88","3.86","3.88","-","0.01","3.87","451","3.88","4,186","0.00",
="00673R","期元大S&P原油反1","17,014,402","918","124,156,561","7.29","7.32","7.27","7.31","+","0.12","7.30","575","7.31","1,075","0.00",
="00674R","期元大S&P黃金反1","286,100","50","2,928,324","10.22","10.25","10.22","10.24","+","0.04","10.23","37","10.24","131","0.00",
="00675L","富邦臺灣加權正2","3,765,868","3,095","336,028,765","89.65","90.20","88.35","88.60","-","0.70","88.55","6","88.60","129","0.00",
="00676R","富邦臺灣加權反1","7,258,604","335","15,870,679","2.18","2.20","2.17","2.19"," ","0.00","2.19","2,603","2.20","5,421","0.00",
="00678","群益那斯達克生技","492,217","32","14,909,660","30.33","30.33","30.25","30.28","+","0.06","30.24","50","30.27","11","0.00",
="00680L","元大美債20正2","153,216,879","13,137","1,471,867,991","9.65","9.65","9.56","9.63","+","0.04","9.62","945","9.63","1,044","0.00",
="00681R","元大美債20反1","669,100","42","12,844,397","19.19","19.21","19.18","19.19","-","0.10","19.18","12","19.19","193","0.00",
="00682U","期元大美元指數","20,105","2","417,382","20.76","20.76","20.76","20.76","X","0.00","20.76","30","20.77","25","0.00",
="00683L","期元大美元指正2","40,000","10","880,100","22.00","22.01","22.00","22.00","+","0.01","22.00","1","22.01","50","0.00",
