"113年08月12日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣高股息30指數","5,252.59","+","66.33","1.28","",
"臺灣友善環境指數","6,585.43","+","88.71","1.37","",
"台灣永續價值指數","6,094.54","+","56.19","0.93","",
"特選臺灣IC設計指數","4,057.75","+","96.76","2.44","",
"特選臺灣環境永續高股息指數","6,940.61","+","97.69","1.43","",
"臺灣友善環境50指數","5,533.39","+","104.61","1.93","",
"特選臺灣IC設計產業代表指數","5,337.33","+","154.97","2.99","",
"特選臺灣綠能指數","5,684.71","+","138.01","2.49","",
"特選臺灣智慧50指數","5,112.51","+","67.02","1.33","",
"臺灣晶圓製造指數","6,069.18","+","105.37","1.77","",
"臺灣精選高息指數","5,298.86","+","116.65","2.25","",
"臺灣多因子優選高股息30指數","8,612.45","+","118.44","1.39","",
"特選臺灣優利高填息30指數","7,111.88","+","139.00","1.99","",
"特選臺灣科技優息指數","8,862.23","+","161.66","1.86","",
"臺灣半導體收益指數","6,713.02","+","144.59","2.20","",
"臺灣優選成長高股息指數","7,736.49","+","136.73","1.80","",
"特選臺灣ESG低碳高息40指數","8,231.17","+","139.14","1.72","",
"臺灣優選多因子30指數","8,383.09","+","148.61","1.80","",
"臺灣創新科技50指數","7,167.05","+","144.96","2.06","",
"臺灣全市場新經濟產業指數","4,950.62","+","101.12","2.09","",
"臺灣ESG永續高股息等權重指數","6,197.19","+","106.92","1.76","",
"臺灣永續高息中小型指數","5,854.03","+","58.65","1.01","",
"特選臺灣高息優質成長指數","6,047.80","+","72.96","1.22","",
"特選臺灣高息動能指數","6,448.01","+","105.22","1.66","",
"臺灣電子成長高息等權重指數","5,521.34","+","95.59","1.76","",
"特選臺灣優利成長指數","5,243.60","+","79.92","1.55","",
"臺灣價值高息指數","5,510.12","+","109.79","2.03","",
"特選臺灣IC設計動能指數","4,694.03","+","132.23","2.90","",
"臺灣科技高股息指數","5,499.70","+","92.57","1.71","",
"臺灣趨勢動能高股息指數","5,642.39","+","81.56","1.47","",
"特選臺灣科技高息成長指數","5,391.18","+","106.25","2.01","",
"特選臺灣AI優息動能指數","4,694.59","+","116.26","2.54","",
"臺灣優選AI 50指數","4,726.81","+","84.25","1.81","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","44,025.29","+","688.54","1.59","",
"金融類日報酬反向一倍指數","3,651.66","-","29.24","-0.79","",
"漲升股利150指數","9,902.11","+","148.24","1.52","",
"藍籌30指數","10,272.57","+","173.35","1.72","",
"工業菁英30指數","10,808.45","+","103.48","0.97","",
"低波動股利精選30指數","8,276.99","+","36.61","0.44","",
"中小型A級動能50指數","23,586.36","+","474.81","2.05","",
"特選高息低波指數","10,208.71","+","89.02","0.88","",
"臺灣永續指數","11,361.43","+","181.78","1.63","",
"價值投資指數","7,887.56","+","109.29","1.41","",
"存股雙十等權重指數","9,205.50","+","216.41","2.41","",
"特選大蘋果指數","11,081.46","+","340.85","3.17","",
"中小型300指數","11,571.38","+","204.62","1.80","",
"臺灣500指數","11,035.32","+","167.07","1.54","",
"臺灣勞工權益指數","9,383.89","+","198.16","2.16","",
"微波高息精選20指數","8,428.78","+","145.18","1.75","",
"特選世代行動通訊指數","8,164.33","+","108.72","1.35","",
"智慧投資多因子30指數","7,663.64","+","44.87","0.59","",
"臺股期貨指數","11,832.89","+","106.99","0.91","",
"特選價值成長指數","9,724.59","+","155.30","1.62","",
"臺灣上櫃永續指數","7,689.98","+","83.95","1.10","",
"特選台股領航指數","10,660.48","+","246.57","2.37","",
"特選Smart多因子指數","8,667.50","+","140.17","1.64","",
"特選ESG高股息指數","6,645.44","+","170.35","2.63","",
"特選上櫃ESG成長指數","5,635.99","+","59.04","1.06","",
"特選上櫃ESG電子菁英指數","5,686.64","+","66.93","1.19","",
"臺灣優息存股指數","5,186.76","+","57.95","1.13","",
"特選上櫃ESG永續高股息指數","7,480.07","+","94.29","1.28","",
"特選臺灣金融高股息存股指數","6,535.84","+","51.45","0.79","",
"特選臺灣產業龍頭存股等權重指數","6,799.20","+","85.81","1.28","",
"上櫃ESG 30指數","6,539.18","+","90.62","1.41","",
"臺灣ESG低碳50指數","7,458.63","+","135.75","1.85","",
"臺灣創新板指數","6,488.87","+","181.30","2.87","",
"特選上櫃ESG龍頭指數","6,350.51","+","62.04","0.99","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","36,556.56","+","508.06","1.41","",
"發行量加權股價報酬指數","47,867.63","+","670.46","1.42","",
"臺灣公司治理100報酬指數","18,587.76","+","243.68","1.33","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","21,796.72","+","324.29","1.51","",
"臺灣高薪100報酬指數","18,377.63","+","324.69","1.80","",
"未含金融電子報酬指數","35,426.36","+","449.82","1.29","",
"小型股300報酬指數","16,006.17","+","224.46","1.42","",
"水泥類報酬指數","345.98","+","0.68","0.20","",
"食品類報酬指數","3,770.11","+","1.46","0.04","",
"塑膠類報酬指數","310.08","-","0.93","-0.30","",
"紡織纖維類報酬指數","1,104.63","+","1.85","0.17","",
"電機機械類報酬指數","612.41","+","16.36","2.74","",
"電器電纜類報酬指數","183.84","+","2.62","1.45","",
"化學生技醫療類報酬指數","228.74","+","2.49","1.10","",
"化學類報酬指數","286.40","+","0.47","0.16","",
"生技醫療類報酬指數","116.74","+","1.97","1.72","",
"玻璃陶瓷類報酬指數","58.74","-","0.08","-0.14","",
"造紙類報酬指數","514.99","+","6.93","1.36","",
"鋼鐵類報酬指數","240.21","+","1.26","0.53","",
"橡膠類報酬指數","478.25","+","6.68","1.42","",
"汽車類報酬指數","628.34","+","6.70","1.08","",
"電子工業類報酬指數","2,298.50","+","35.34","1.56","",
"半導體類報酬指數","1,079.02","+","12.20","1.14","",
"電腦及週邊設備類報酬指數","599.53","+","19.07","3.29","",
"光電類報酬指數","62.25","+","0.75","1.22","",
"通信網路類報酬指數","341.77","+","1.88","0.55","",
"電子零組件類報酬指數","447.08","+","8.83","2.01","",
"電子通路類報酬指數","686.66","+","11.84","1.75","",
"資訊服務類報酬指數","478.29","+","6.98","1.48","",
"其他電子類報酬指數","275.09","+","9.06","3.41","",
"建材營造類報酬指數","1,354.75","+","27.63","2.08","",
"航運類報酬指數","355.59","+","11.34","3.29","",
"觀光餐旅類報酬指數","176.20","+","2.12","1.22","",
"金融保險類報酬指數","3,708.01","+","29.23","0.79","",
"貿易百貨類報酬指數","508.37","+","1.16","0.23","",
"油電燃氣類報酬指數","143.82","-","0.98","-0.68","",
"綠能環保類報酬指數","128.91","+","1.94","1.53","",
"數位雲端類報酬指數","70.03","+","3.37","5.06","",
"運動休閒類報酬指數","100.46","+","1.63","1.65","",
"居家生活類報酬指數","130.42","+","3.02","2.37","",
"其他類報酬指數","668.67","+","11.29","1.72","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,899.51","+","72.30","1.50","",
"臺灣中小型公司治理報酬指數","13,625.18","+","221.89","1.66","",
"臺灣IPO報酬指數","6,224.37","+","116.47","1.91","",
"智慧中立報酬指數","4,993.40","-","0.11","--","",
"加權指數掩護性臺指買權價外5%報酬指數","9,168.89","+","128.60","1.42","",
"臺灣5G報酬指數","13,149.85","+","271.08","2.10","",
"臺灣企業社會責任中小型報酬指數","14,567.68","+","272.04","1.90","",
"特選臺灣電動車代表報酬指數","11,811.02","+","313.55","2.73","",
"臺灣5G+通訊報酬指數","11,035.05","+","271.61","2.52","",
"臺灣全市場報酬指數","8,586.36","+","123.57","1.46","",
"臺灣全市場半導體報酬指數","8,521.61","+","167.05","2.00","",
"臺灣智慧移動與電動車報酬指數","6,495.98","+","173.27","2.74","",
"特選小資高價30報酬指數","8,444.24","+","156.70","1.89","",
"特選臺灣綠能及電動車報酬指數","6,845.26","+","124.50","1.85","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,828.49","+","166.93","2.18","",
"臺灣全市場半導體精選30報酬指數","6,609.27","+","138.07","2.13","",
"特選臺灣高股息30報酬指數","7,137.45","+","90.14","1.28","",
"臺灣友善環境報酬指數","7,484.66","+","100.82","1.37","",
"台灣永續價值報酬指數","6,722.26","+","61.98","0.93","",
"特選臺灣IC設計報酬指數","4,723.19","+","112.62","2.44","",
"特選臺灣環境永續高股息報酬指數","9,378.14","+","131.99","1.43","",
"臺灣友善環境50報酬指數","6,292.93","+","118.97","1.93","",
"特選臺灣IC設計產業代表報酬指數","6,220.42","+","180.62","2.99","",
"特選臺灣綠能報酬指數","6,317.53","+","153.37","2.49","",
"特選臺灣智慧50報酬指數","5,875.91","+","77.02","1.33","",
"臺灣晶圓製造報酬指數","6,868.48","+","119.25","1.77","",
"臺灣精選高息報酬指數","7,209.57","+","158.72","2.25","",
"臺灣多因子優選高股息30報酬指數","10,325.13","+","141.99","1.39","",
"特選臺灣優利高填息30報酬指數","8,811.92","+","172.23","1.99","",
"特選臺灣科技優息報酬指數","9,842.15","+","179.54","1.86","",
"臺灣半導體收益報酬指數","7,365.86","+","158.65","2.20","",
"臺灣優選成長高股息報酬指數","8,475.09","+","149.78","1.80","",
"特選臺灣ESG低碳高息40報酬指數","9,078.83","+","153.47","1.72","",
"臺灣優選多因子30報酬指數","8,905.79","+","157.88","1.80","",
"臺灣創新科技50報酬指數","7,633.22","+","154.38","2.06","",
"臺灣全市場新經濟產業報酬指數","5,257.60","+","107.40","2.09","",
"臺灣ESG永續高股息等權重報酬指數","6,717.04","+","115.88","1.76","",
"臺灣永續高息中小型報酬指數","6,205.02","+","62.17","1.01","",
"特選臺灣高息優質成長報酬指數","6,323.16","+","76.29","1.22","",
"特選臺灣高息動能報酬指數","6,733.06","+","109.87","1.66","",
"臺灣電子成長高息等權重報酬指數","5,746.40","+","99.48","1.76","",
"特選臺灣優利成長報酬指數","5,461.77","+","83.25","1.55","",
"臺灣價值高息報酬指數","5,746.96","+","114.51","2.03","",
"特選臺灣IC設計動能報酬指數","4,779.64","+","134.64","2.90","",
"臺灣科技高股息報酬指數","5,749.58","+","96.78","1.71","",
"臺灣趨勢動能高股息報酬指數","5,885.89","+","85.09","1.47","",
"特選臺灣科技高息成長報酬指數","5,612.62","+","110.61","2.01","",
"特選臺灣AI優息動能報酬指數","4,819.98","+","119.36","2.54","",
"臺灣優選AI 50報酬指數","4,837.33","+","86.21","1.81","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,594.29","+","218.79","1.52","",
"藍籌30報酬指數","13,950.30","+","235.40","1.72","",
"工業菁英30報酬指數","14,865.93","+","142.32","0.97","",
"低波動股利精選30報酬指數","11,484.37","+","50.80","0.44","",
"中小型A級動能50報酬指數","29,454.44","+","592.93","2.05","",
"特選高息低波報酬指數","15,501.20","+","135.18","0.88","",
"臺灣永續報酬指數","--","","--","--","",
"價值投資報酬指數","11,391.60","+","157.86","1.41","",
"存股雙十等權重報酬指數","12,826.58","+","301.53","2.41","",
"特選大蘋果報酬指數","14,292.94","+","439.63","3.17","",
"中小型300報酬指數","14,324.55","+","255.16","1.81","",
"臺灣500報酬指數","13,674.09","+","207.49","1.54","",
"臺灣勞工權益報酬指數","12,455.22","+","263.02","2.16","",
"微波高息精選20報酬指數","10,724.29","+","184.72","1.75","",
"特選世代行動通訊報酬指數","9,920.78","+","132.11","1.35","",
"智慧投資多因子30報酬指數","9,910.74","+","58.02","0.59","",
"特選大蘋果報酬正向兩倍指數","38,028.38","+","2,269.59","6.35","",
"特選大蘋果報酬反向一倍指數","3,616.36","-","118.53","-3.17","",
"特選價值成長報酬指數","12,971.07","+","207.15","1.62","",
"臺灣上櫃永續報酬指數","9,209.40","+","100.53","1.10","",
"特選台股領航報酬指數","13,217.32","+","305.71","2.37","",
"特選Smart多因子報酬指數","10,197.87","+","164.93","1.64","",
"特選ESG高股息報酬指數","8,632.56","+","221.29","2.63","",
"特選上櫃ESG成長報酬指數","6,328.84","+","66.29","1.06","",
"特選上櫃ESG電子菁英報酬指數","6,467.61","+","76.13","1.19","",
"臺灣優息存股報酬指數","6,091.30","+","68.05","1.13","",
"特選上櫃ESG永續高股息報酬指數","8,441.26","+","106.39","1.28","",
"特選臺灣金融高股息存股報酬指數","7,144.88","+","56.25","0.79","",
"特選臺灣產業龍頭存股等權重報酬指數","7,410.52","+","97.16","1.33","",
"上櫃ESG 30報酬指數","6,992.33","+","96.90","1.41","",
"臺灣ESG低碳50報酬指數","7,977.52","+","145.19","1.85","",
"臺灣創新板報酬指數","6,562.38","+","183.36","2.87","",
"特選上櫃ESG龍頭報酬指數","6,540.95","+","63.90","0.99","",
"113年08月12日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","360,998,328,584","3,849,437,888","2,303,884",
"2.台灣存託憑證","183,480,518","32,637,569","6,481",
"3.受益憑證","0","0","0",
"4.ETF","24,234,469,294","1,397,303,052","328,824",
"5.受益證券","5,349,435","363,313","58",
"6.變更交易股票","15,743,715","1,299,479","955",
"7.認購(售)權證","2,444,772,920","2,799,171,000","88,444",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","8,905,380","1,055,000","161",
"14.創新板股票","408,580,151","3,555,460","1,984",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","361,422,652,450","3,854,292,827","2,306,823",
"總計(1~15)","388,299,629,997","8,084,822,761","2,730,791",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","8,402(35)","732(12)",
"下跌(跌停)","3,695(59)","214(3)",
"持平","885","64",
"未成交","23,073","1",
"無比價","3,585","5",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"不加計外幣交易證券交易金額。",

"113年08月12日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","18,188,036","18,552","3,246,767,115","177.25","179.80","177.25","178.05","+","2.20","178.05","8","178.10","4","0.00",
="0051","元大中型100","144,782","373","11,365,098","77.45","78.75","77.45","78.40","+","0.95","78.35","1","78.50","2","0.00",
="0052","富邦科技","1,589,730","1,866","276,836,937","172.80","174.95","172.50","173.70","+","2.20","173.70","1","173.80","1","0.00",
="0053","元大電子","11,974","126","1,146,468","94.50","96.30","94.50","95.50","+","1.45","95.50","2","95.65","1","0.00",
="0055","元大MSCI金融","297,020","343","8,454,067","28.30","28.55","28.30","28.36","+","0.07","28.35","6","28.36","10","0.00",
="0056","元大高股息","18,990,746","18,493","719,573,774","37.62","38.00","37.61","37.88","+","0.53","37.87","59","37.88","157","0.00",
="0057","富邦摩台","54,324","117","7,174,814","132.15","132.15","131.90","132.10","+","1.75","131.25","10","131.75","20","0.00",
="0061","元大寶滬深","317,548","165","5,285,283","16.65","16.68","16.61","16.68","-","0.02","16.68","1","16.69","1","0.00",
="006203","元大MSCI台灣","11,470","132","965,629","84.00","84.50","83.90","83.90","+","0.90","83.90","12","84.50","15","0.00",
="006204","永豐臺灣加權","3,782","116","415,947","110.35","110.35","110.30","110.30","+","1.60","109.40","1","109.85","1","0.00",
="006205","富邦上証","411,075","212","11,929,469","29.06","29.08","28.93","29.05","-","0.04","29.03","50","29.05","92","0.00",
="006206","元大上證50","97,838","92","2,713,276","27.76","27.81","27.68","27.73","-","0.04","27.73","53","27.86","56","0.00",
="006207","復華滬深","72,000","9","1,545,010","21.43","21.47","21.37","21.43","-","0.06","21.42","1","21.43","1","0.00",
="006208","富邦台50","9,035,424","13,125","942,923,855","103.75","104.95","103.50","104.05","+","1.35","104.00","19","104.05","4","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.43","5","6.48","5","0.00",
="00631L","元大台灣50正2","8,530,214","8,267","1,861,333,097","215.60","220.95","215.50","217.00","+","5.30","217.00","92","217.05","2","0.00",
="00632R","元大台灣50反1","371,727,954","12,864","1,311,495,190","3.56","3.56","3.50","3.54","-","0.05","3.53","24,963","3.54","11,621","0.00",
="00633L","富邦上証正2","1,423,470","450","44,433,624","31.23","31.40","31.09","31.28","-","0.03","31.28","5","31.30","201","0.00",
="00634R","富邦上証反1","139,000","6","664,520","4.78","4.79","4.78","4.79","+","0.01","4.78","200","4.79","31","0.00",
="00635U","期元大S&P黃金","208,391","129","5,919,582","28.39","28.47","28.35","28.47","+","0.11","28.46","6","28.47","63","0.00",
="00636","國泰中國A50","322,514","203","6,498,174","20.15","20.21","20.10","20.18"," ","0.00","20.17","2","20.18","51","0.00",
="00636K","國泰中國A50+U","200","2","1,250","6.25","6.25","6.25","6.25"," ","0.00","6.20","2","6.30","9","0.00",
="00637L","元大滬深300正2","28,127,124","1,951","352,979,601","12.54","12.62","12.49","12.56","-","0.01","12.56","308","12.57","275","0.00",
="00638R","元大滬深300反1","341,000","14","3,425,300","10.06","10.08","10.04","10.06","+","0.02","10.04","337","10.07","229","0.00",
="00639","富邦深100","727,989","211","7,073,157","9.84","9.84","9.70","9.73","-","0.06","9.72","3","9.73","231","0.00",
="00640L","富邦日本正2","984,373","372","43,582,710","44.04","44.64","43.92","44.64","+","0.81","44.64","5","44.65","7","0.00",
="00641R","富邦日本反1","767,666","165","5,196,165","6.80","6.80","6.74","6.77","-","0.07","6.77","26","6.78","5","0.00",
="00642U","期元大S&P石油","2,995,936","561","52,447,008","17.47","17.55","17.46","17.55","+","0.20","17.54","910","17.55","21","0.00",
="00643","群益深証中小","472,705","151","5,185,569","11.02","11.02","10.94","10.97","-","0.08","10.96","7","10.97","46","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.42","2","2.47","1","0.00",
="00645","富邦日本","776,899","387","26,547,336","33.84","34.26","33.83","34.26","+","0.44","34.24","10","34.26","7","0.00",
="00646","元大S&P500","1,170,175","1,491","63,207,357","53.85","54.15","53.85","54.10","+","0.45","54.05","68","54.10","3","0.00",
="00647L","元大S&P500正2","181,830","156","15,261,249","83.85","84.20","83.75","84.05","+","1.00","84.05","3","84.10","12","0.00",
="00648R","元大S&P500反1","1,045,000","97","5,936,470","5.69","5.70","5.67","5.68","-","0.04","5.67","2,358","5.69","3,788","0.00",
="00650L","復華香港正2","11,218,334","975","103,962,334","9.28","9.34","9.18","9.29","-","0.01","9.27","697","9.29","331","0.00",
="00651R","復華香港反1","787,000","27","7,170,500","9.01","9.13","9.01","9.09","-","0.01","9.08","219","9.09","215","0.00",
="00652","富邦印度","364,865","351","14,467,549","39.80","39.80","39.56","39.76","+","0.08","39.76","80","39.80","6","0.00",
="00653L","富邦印度正2","83,400","77","5,322,243","63.85","64.30","63.45","64.30","+","0.35","64.30","31","64.45","50","0.00",
="00654R","富邦印度反1","592,000","72","3,787,640","6.34","6.43","6.34","6.39","-","0.02","6.37","24","6.39","84","0.00",
="00655L","國泰中國A50正2","1,836,121","214","39,004,025","21.22","21.34","21.14","21.25","-","0.10","21.25","170","21.28","452","0.00",
="00656R","國泰中國A50反1","103,000","4","930,090","9.03","9.03","9.03","9.03","+","0.03","9.01","300","9.02","150","0.00",
="00657","國泰日經225","91,083","89","3,793,258","41.68","41.76","41.50","41.68","+","0.66","41.66","2","41.68","76","0.00",
="00657K","國泰日經225+U","200","2","2,570","12.85","12.85","12.85","12.85"," ","0.00","12.84","10","12.86","10","0.00",
="00660","元大歐洲50","6,934","86","238,467","34.38","34.45","34.38","34.45","+","0.23","34.28","100","34.45","20","0.00",
="00661","元大日經225","616,604","210","27,919,763","45.04","45.35","45.01","45.31","+","0.61","45.30","3","45.31","3","0.00",
="00662","富邦NASDAQ","1,451,155","1,196","112,316,172","77.25","77.60","77.20","77.50","+","0.75","77.50","29","77.55","314","0.00",
="00663L","國泰臺灣加權正2","141,315","38","28,241,251","198.25","201.00","197.75","198.75","+","5.35","198.20","60","198.75","7","0.00",
="00664R","國泰臺灣加權反1","22,532,646","1,176","89,465,079","4.00","4.00","3.94","3.98","-","0.06","3.97","2,115","3.98","3,401","0.00",
="00665L","富邦恒生國企正2","38,180,516","2,002","232,346,370","6.09","6.13","6.02","6.10","-","0.01","6.10","68","6.11","2,841","0.00",
="00666R","富邦恒生國企反1","1,000","1","15,400","15.40","15.40","15.40","15.40","+","0.10","15.29","10","15.33","76","0.00",
="00668","國泰美國道瓊","127,288","84","5,927,706","46.50","46.64","46.50","46.64","+","0.14","46.61","104","46.64","9","0.00",
="00668K","國泰美國道瓊+U","200","2","2,876","14.38","14.38","14.38","14.38","-","0.02","14.36","10","14.40","10","0.00",
="00669R","國泰美國道瓊反1","1,345,999","113","9,595,932","7.13","7.14","7.12","7.13","-","0.02","7.12","6,486","7.13","1,120","0.00",
="00670L","富邦NASDAQ正2","814,710","631","89,243,885","109.25","110.00","109.10","109.85","+","2.10","109.85","2","109.90","7","0.00",
="00671R","富邦NASDAQ反1","5,983,826","246","23,826,250","3.98","3.99","3.97","3.98","-","0.02","3.97","5,847","3.98","1,096","0.00",
="00673R","期元大S&P原油反1","4,794,876","620","35,164,277","7.35","7.36","7.32","7.33","-","0.08","7.32","717","7.33","6,238","0.00",
="00674R","期元大S&P黃金反1","314,000","61","3,239,160","10.31","10.34","10.30","10.31","-","0.03","10.30","81","10.31","98","0.00",
="00675L","富邦臺灣加權正2","6,228,833","4,260","543,157,312","86.40","88.45","86.15","86.95","+","2.10","86.90","49","86.95","6","0.00",
="00676R","富邦臺灣加權反1","14,272,607","696","31,500,889","2.22","2.23","2.19","2.22","-","0.03","2.21","463","2.22","4,589","0.00",
="00678","群益那斯達克生技","613,378","81","18,462,464","30.08","30.12","30.04","30.11","+","0.08","30.11","61","30.16","51","0.00",
="00680L","元大美債20正2","107,033,308","6,243","1,001,345,205","9.31","9.38","9.30","9.38","+","0.16","9.37","2,087","9.38","5,179","0.00",
="00681R","元大美債20反1","633,000","40","12,289,070","19.45","19.48","19.39","19.42","-","0.18","19.41","186","19.44","121","0.00",
="00682U","期元大美元指數","36,000","5","751,560","20.86","20.88","20.86","20.88"," ","0.00","20.88","21","20.89","20","0.00",
="00683L","期元大美元指正2","316,000","19","7,022,420","22.23","22.26","22.21","22.24","+","0.01","22.24","48","22.25","22","0.00",
="00684R","期元大美元指反1","24,000","9","373,050","15.54","15.55","15.54","15.54","+","0.01","15.53","26","15.56","34","0.00",
="00685L","群益臺灣加權正2","1,552,831","885","120,903,494","77.00","78.95","76.90","77.60","+","1.95","77.60","3","77.65","134","0.00",
="00686R","群益臺灣加權反1","3,258,550","105","7,834,884","2.42","2.42","2.38","2.41","-","0.03","2.40","1,911","2.41","1,779","0.00",
