"113年09月20日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選上櫃ESG龍頭指數","6,446.32","-","10.60","-0.16","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","37,413.48","+","170.94","0.46","",
"發行量加權股價報酬指數","48,884.73","+","257.50","0.53","",
"臺灣公司治理100報酬指數","18,957.46","+","165.13","0.88","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","22,019.26","+","97.99","0.45","",
"臺灣高薪100報酬指數","18,543.98","+","85.22","0.46","",
"未含金融電子報酬指數","35,585.80","-","97.63","-0.27","",
"小型股300報酬指數","16,454.26","-","58.45","-0.35","",
"水泥類報酬指數","337.49","+","0.14","0.04","",
"食品類報酬指數","3,925.36","+","15.35","0.39","",
"塑膠類報酬指數","284.12","+","0.05","0.02","",
"紡織纖維類報酬指數","1,160.11","+","5.87","0.51","",
"電機機械類報酬指數","626.10","-","2.68","-0.43","",
"電器電纜類報酬指數","178.17","","--","--","",
"化學生技醫療類報酬指數","239.98","+","1.92","0.81","",
"化學類報酬指數","319.19","+","3.52","1.12","",
"生技醫療類報酬指數","117.63","+","0.70","0.60","",
"玻璃陶瓷類報酬指數","59.02","-","0.01","-0.02","",
"造紙類報酬指數","521.08","-","0.22","-0.04","",
"鋼鐵類報酬指數","240.05","+","1.01","0.42","",
"橡膠類報酬指數","482.61","-","2.24","-0.46","",
"汽車類報酬指數","673.12","+","3.85","0.58","",
"電子工業類報酬指數","2,357.08","+","18.49","0.79","",
"半導體類報酬指數","1,109.97","+","12.65","1.15","",
"電腦及週邊設備類報酬指數","596.99","+","0.57","0.10","",
"光電類報酬指數","63.96","-","0.15","-0.23","",
"通信網路類報酬指數","362.46","+","2.03","0.56","",
"電子零組件類報酬指數","451.64","-","2.29","-0.50","",
"電子通路類報酬指數","686.25","+","1.66","0.24","",
"資訊服務類報酬指數","497.99","-","1.87","-0.37","",
"其他電子類報酬指數","284.03","+","1.72","0.61","",
"建材營造類報酬指數","1,269.04","-","84.73","-6.26","",
"航運類報酬指數","363.46","+","0.22","0.06","",
"觀光餐旅類報酬指數","175.80","-","0.35","-0.20","",
"金融保險類報酬指數","3,808.15","+","15.87","0.42","",
"貿易百貨類報酬指數","524.13","-","1.20","-0.23","",
"油電燃氣類報酬指數","121.05","+","0.23","0.19","",
"綠能環保類報酬指數","130.27","+","1.26","0.98","",
"數位雲端類報酬指數","69.87","+","0.35","0.50","",
"運動休閒類報酬指數","110.69","+","2.21","2.04","",
"居家生活類報酬指數","152.74","-","0.85","-0.55","",
"其他類報酬指數","662.60","-","2.46","-0.37","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,984.04","+","15.16","0.31","",
"臺灣中小型公司治理報酬指數","14,531.42","+","157.24","1.09","",
"臺灣IPO報酬指數","6,841.55","-","0.99","-0.01","",
"智慧中立報酬指數","5,096.08","+","2.75","0.05","",
"加權指數掩護性臺指買權價外5%報酬指數","9,388.39","+","45.20","0.48","",
"臺灣5G報酬指數","13,203.23","+","56.16","0.43","",
"臺灣企業社會責任中小型報酬指數","14,898.35","+","20.69","0.14","",
"特選臺灣電動車代表報酬指數","11,881.71","+","17.01","0.14","",
"臺灣5G+通訊報酬指數","11,076.74","+","45.91","0.42","",
"臺灣全市場報酬指數","8,787.80","+","38.69","0.44","",
"臺灣全市場半導體報酬指數","8,611.19","+","36.19","0.42","",
"臺灣智慧移動與電動車報酬指數","6,478.05","-","0.80","-0.01","",
"特選小資高價30報酬指數","8,596.36","+","35.52","0.41","",
"特選臺灣綠能及電動車報酬指數","6,911.30","+","25.12","0.36","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,906.70","+","45.51","0.58","",
"臺灣全市場半導體精選30報酬指數","6,600.24","+","20.10","0.31","",
"特選臺灣高股息30報酬指數","7,170.75","-","0.90","-0.01","",
"臺灣友善環境報酬指數","7,671.63","+","52.13","0.68","",
"台灣永續價值報酬指數","6,888.06","+","61.59","0.90","",
"特選臺灣IC設計報酬指數","4,636.31","-","38.88","-0.83","",
"特選臺灣環境永續高股息報酬指數","9,319.97","-","26.58","-0.28","",
"臺灣友善環境50報酬指數","6,358.35","+","42.05","0.67","",
"特選臺灣IC設計產業代表報酬指數","6,108.50","-","46.87","-0.76","",
"特選臺灣綠能報酬指數","6,300.14","+","9.30","0.15","",
"特選臺灣智慧50報酬指數","5,966.67","+","32.61","0.55","",
"臺灣晶圓製造報酬指數","6,893.91","+","12.21","0.18","",
"臺灣精選高息報酬指數","7,145.75","-","20.28","-0.28","",
"臺灣多因子優選高股息30報酬指數","10,460.32","-","50.97","-0.48","",
"特選臺灣優利高填息30報酬指數","8,990.64","+","15.12","0.17","",
"特選臺灣科技優息報酬指數","9,741.12","+","19.15","0.20","",
"臺灣半導體收益報酬指數","7,310.50","+","16.86","0.23","",
"臺灣優選成長高股息報酬指數","8,401.49","-","3.54","-0.04","",
"特選臺灣ESG低碳高息40報酬指數","9,028.26","+","40.97","0.46","",
"臺灣優選多因子30報酬指數","8,974.35","+","28.45","0.32","",
"臺灣創新科技50報酬指數","7,673.37","+","25.09","0.33","",
"臺灣全市場新經濟產業報酬指數","5,556.17","+","52.40","0.95","",
"臺灣ESG永續高股息等權重報酬指數","6,735.95","-","9.24","-0.14","",
"臺灣永續高息中小型報酬指數","6,182.24","-","6.47","-0.10","",
"特選臺灣高息優質成長報酬指數","6,309.61","-","34.48","-0.54","",
"特選臺灣高息動能報酬指數","6,841.68","+","28.31","0.42","",
"臺灣電子成長高息等權重報酬指數","5,919.20","+","19.44","0.33","",
"特選臺灣優利成長報酬指數","5,450.68","+","3.27","0.06","",
"臺灣價值高息報酬指數","5,762.06","+","13.28","0.23","",
"特選臺灣IC設計動能報酬指數","4,703.01","-","22.81","-0.48","",
"臺灣科技高股息報酬指數","5,738.97","-","8.57","-0.15","",
"臺灣趨勢動能高股息報酬指數","6,019.58","-","4.58","-0.08","",
"特選臺灣科技高息成長報酬指數","5,495.94","-","4.06","-0.07","",
"特選臺灣AI優息動能報酬指數","4,891.89","+","27.14","0.56","",
"臺灣優選AI 50報酬指數","5,037.60","+","4.46","0.09","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,713.06","+","63.46","0.43","",
"藍籌30報酬指數","14,159.63","+","93.29","0.66","",
"工業菁英30報酬指數","15,255.32","+","63.63","0.42","",
"低波動股利精選30報酬指數","11,669.18","+","65.85","0.57","",
"中小型A級動能50報酬指數","30,119.77","-","28.42","-0.09","",
"特選高息低波報酬指數","15,918.49","+","21.54","0.14","",
"臺灣永續報酬指數","--","","--","--","",
"價值投資報酬指數","11,925.15","-","63.07","-0.53","",
"存股雙十等權重報酬指數","13,024.14","+","43.56","0.34","",
"特選大蘋果報酬指數","14,124.48","+","2.41","0.02","",
"中小型300報酬指數","14,627.65","-","25.79","-0.18","",
"臺灣500報酬指數","13,905.76","+","56.04","0.40","",
"臺灣勞工權益報酬指數","12,523.74","+","24.59","0.20","",
"微波高息精選20報酬指數","10,905.04","+","14.23","0.13","",
"特選世代行動通訊報酬指數","10,182.13","+","48.59","0.48","",
"智慧投資多因子30報酬指數","10,300.89","+","36.66","0.36","",
"特選大蘋果報酬正向兩倍指數","36,867.63","+","12.58","0.03","",
"特選大蘋果報酬反向一倍指數","3,633.49","-","0.62","-0.02","",
"特選價值成長報酬指數","12,989.81","-","65.21","-0.50","",
"臺灣上櫃永續報酬指數","9,612.57","-","7.13","-0.07","",
"特選台股領航報酬指數","13,310.48","+","54.54","0.41","",
"特選Smart多因子報酬指數","10,457.87","+","43.17","0.41","",
"特選ESG高股息報酬指數","8,646.93","+","27.03","0.31","",
"特選上櫃ESG成長報酬指數","6,348.09","-","3.94","-0.06","",
"特選上櫃ESG電子菁英報酬指數","6,505.37","-","12.48","-0.19","",
"臺灣優息存股報酬指數","6,211.09","+","39.57","0.64","",
"特選上櫃ESG永續高股息報酬指數","8,763.49","-","65.39","-0.74","",
"特選臺灣金融高股息存股報酬指數","7,274.97","+","46.07","0.64","",
"特選臺灣產業龍頭存股等權重報酬指數","7,617.25","-","17.84","-0.23","",
"上櫃ESG 30報酬指數","7,355.59","+","20.07","0.27","",
"臺灣ESG低碳50報酬指數","8,057.84","+","57.35","0.72","",
"臺灣創新板報酬指數","6,840.48","+","29.64","0.44","",
"特選上櫃ESG龍頭報酬指數","6,640.41","-","10.92","-0.16","",
"113年09月20日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","437,581,383,809","5,124,653,006","2,537,366",
"2.台灣存託憑證","64,836,611","12,567,723","3,062",
"3.受益憑證","0","0","0",
"4.ETF","27,797,094,685","1,568,534,684","350,533",
"5.受益證券","16,959,277","1,158,006","100",
"6.變更交易股票","19,827,502","1,349,987","651",
"7.認購(售)權證","2,756,323,810","2,938,683,000","90,820",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","7,923,190","712,000","158",
"14.創新板股票","439,356,335","6,301,941","2,803",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","438,040,567,646","5,132,304,934","2,540,820",
"總計(1~15)","468,683,705,219","9,653,960,347","2,985,493",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","7,449(20)","496(15)",
"下跌(跌停)","5,427(68)","436(13)",
"持平","1,006","83",
"未成交","20,915","1",
"無比價","3,116","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"不加計外幣交易證券交易金額。",

"113年09月20日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","14,311,332","16,087","2,620,276,842","183.10","184.10","182.45","182.45","+","2.30","182.40","9","182.45","102","0.00",
="0051","元大中型100","47,993","284","3,870,924","80.95","80.95","80.20","80.35","-","0.25","80.25","3","80.35","2","0.00",
="0052","富邦科技","719,628","1,233","128,609,934","180.00","180.00","177.80","177.80","+","1.85","177.60","1","177.90","6","0.00",
="0053","元大電子","18,214","142","1,785,055","97.20","98.75","97.20","97.75","+","1.30","97.55","1","97.75","1","0.00",
="0055","元大MSCI金融","185,273","263","5,382,220","29.01","29.20","29.01","29.04","+","0.05","29.01","1","29.06","5","0.00",
="0056","元大高股息","13,338,221","11,621","510,286,099","38.27","38.39","38.10","38.15","+","0.18","38.15","10","38.16","80","0.00",
="0057","富邦摩台","15,140","75","2,042,538","135.35","135.35","134.85","135.10","+","2.20","134.45","20","134.80","20","0.00",
="0061","元大寶滬深","151,115","119","2,434,587","16.17","16.17","16.06","16.11","-","0.09","16.09","1","16.11","53","0.00",
="006203","元大MSCI台灣","3,303","92","284,516","85.95","86.45","85.95","86.45","+","1.40","85.90","1","86.00","2","0.00",
="006204","永豐臺灣加權","6,023","17","673,110","111.80","111.80","111.65","111.75","+","1.45","111.30","1","111.70","1","0.00",
="006205","富邦上証","456,762","185","12,753,360","28.01","28.01","27.85","27.91","-","0.08","27.91","2","27.92","105","0.00",
="006206","元大上證50","109,711","137","2,944,373","26.98","26.98","26.73","26.75","-","0.18","26.75","6","26.85","1","0.00",
="006207","復華滬深","23,341","16","482,549","20.75","20.75","20.64","20.64","-","0.13","20.67","1","20.68","62","0.00",
="006208","富邦台50","8,287,931","10,164","887,068,592","106.95","107.55","106.60","106.60","+","1.25","106.60","43","106.65","100","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.15","5","6.19","5","0.00",
="00631L","元大台灣50正2","6,051,973","5,641","1,383,938,764","230.05","231.00","226.05","226.05","+","2.70","226.00","178","226.05","37","0.00",
="00632R","元大台灣50反1","233,728,789","7,319","794,968,729","3.39","3.43","3.38","3.43","-","0.01","3.42","11,318","3.43","62,638","0.00",
="00633L","富邦上証正2","5,777,328","1,241","167,487,133","29.35","29.35","28.74","28.86","-","0.41","28.86","4","28.87","179","0.00",
="00634R","富邦上証反1","146,000","16","718,080","4.91","4.93","4.91","4.93","+","0.02","4.92","749","4.94","699","0.00",
="00635U","期元大S&P黃金","664,265","385","19,943,375","30.00","30.07","29.95","30.07","+","0.27","30.06","35","30.07","102","0.00",
="00636","國泰中國A50","1,010,237","273","19,725,315","19.52","19.58","19.46","19.50","-","0.11","19.48","100","19.50","62","0.00",
="00636K","國泰中國A50+U","200","2","1,226","6.13","6.13","6.13","6.13","+","0.02","6.06","10","6.17","8","0.00",
="00637L","元大滬深300正2","67,070,583","5,599","778,465,267","11.72","11.73","11.50","11.53","-","0.20","11.53","914","11.54","26","0.00",
="00638R","元大滬深300反1","118,150","23","1,216,343","10.15","10.33","10.15","10.33","+","0.09","10.31","150","10.33","222","0.00",
="00639","富邦深100","1,351,898","175","12,758,977","9.50","9.50","9.39","9.44","-","0.06","9.43","23","9.44","361","0.00",
="00640L","富邦日本正2","1,107,942","496","55,136,677","49.72","49.96","49.50","49.60","+","0.88","49.57","1","49.60","173","0.00",
="00641R","富邦日本反1","1,751,845","239","11,153,443","6.37","6.39","6.36","6.37","-","0.05","6.37","210","6.38","244","0.00",
="00642U","期元大S&P石油","8,289,464","1,619","136,428,340","16.45","16.50","16.43","16.47","+","0.22","16.47","702","16.48","64","0.00",
="00643","群益深証中小","762,736","101","8,021,171","10.56","10.58","10.47","10.53","-","0.05","10.52","7","10.53","200","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.33","2","2.38","1","0.00",
="00645","富邦日本","776,074","312","28,148,392","36.23","36.33","36.15","36.16","+","0.35","36.15","119","36.16","7","0.00",
="00646","元大S&P500","1,604,119","1,064","91,198,099","57.00","57.00","56.75","56.80","+","0.15","56.80","402","56.85","49","0.00",
="00647L","元大S&P500正2","162,576","129","15,187,265","93.30","93.60","93.30","93.40","+","1.10","93.40","1","93.45","1","0.00",
="00648R","元大S&P500反1","1,744,083","118","9,265,916","5.32","5.32","5.31","5.32","-","0.03","5.31","2,173","5.32","4","0.00",
="00650L","復華香港正2","32,889,191","3,136","344,247,313","10.39","10.64","10.27","10.47","+","0.25","10.47","1,950","10.48","32","0.00",
="00651R","復華香港反1","623,680","151","5,254,459","8.41","8.51","8.37","8.44","-","0.11","8.43","45","8.44","390","0.00",
="00652","富邦印度","301,642","265","12,259,769","40.65","40.81","40.56","40.78","+","0.13","40.78","44","40.79","1","0.00",
="00653L","富邦印度正2","141,627","107","9,738,625","68.95","69.50","68.30","69.50","+","0.65","69.30","6","69.50","54","0.00",
="00654R","富邦印度反1","794,000","50","4,820,800","6.08","6.10","6.05","6.08"," ","0.00","6.06","16","6.08","94","0.00",
="00655L","國泰中國A50正2","4,899,533","614","96,644,118","19.95","19.95","19.54","19.59","-","0.34","19.59","174","19.60","16","0.00",
="00656R","國泰中國A50反1","274,200","19","2,536,568","9.23","9.28","9.22","9.28","+","0.07","9.26","450","9.28","250","0.00",
="00657","國泰日經225","60,673","98","2,704,003","44.47","44.68","44.47","44.50","+","0.67","44.42","5","44.45","1","0.00",
="00657K","國泰日經225+U","200","2","2,788","13.94","13.94","13.94","13.94","+","0.24","13.92","10","13.95","10","0.00",
="00660","元大歐洲50","2,825","109","100,480","36.01","36.01","36.01","36.01","+","0.32","35.82","20","35.96","80","0.00",
="00661","元大日經225","617,829","228","29,987,043","48.38","48.66","48.38","48.40","+","0.67","48.38","4","48.40","5","0.00",
="00662","富邦NASDAQ","2,342,457","1,243","190,443,673","81.50","81.50","81.20","81.25","+","0.45","81.25","294","81.35","18","0.00",
="00663L","國泰臺灣加權正2","72,353","34","15,139,284","210.75","210.75","207.55","207.70","+","3.25","206.80","50","207.20","50","0.00",
="00664R","國泰臺灣加權反1","13,436,210","673","51,527,020","3.84","3.86","3.82","3.86","-","0.02","3.86","21","3.87","8,155","0.00",
="00665L","富邦恒生國企正2","75,029,204","4,410","506,711,224","6.67","6.86","6.59","6.74","+","0.15","6.74","495","6.75","119","0.00",
="00666R","富邦恒生國企反1","91,000","32","1,299,000","14.42","14.42","14.15","14.30","-","0.17","14.26","44","14.30","177","0.00",
="00668","國泰美國道瓊","18,172","95","884,992","48.68","48.76","48.68","48.74","+","0.22","48.74","15","48.76","1","0.00",
="00668K","國泰美國道瓊+U","200","2","3,054","15.27","15.27","15.27","15.27","+","0.09","15.26","10","15.30","10","0.00",
="00669R","國泰美國道瓊反1","3,087,449","403","20,575,382","6.67","6.67","6.66","6.67","-","0.05","6.66","5,861","6.67","1,155","0.00",
="00670L","富邦NASDAQ正2","957,947","744","117,396,222","122.50","122.80","122.25","122.50","+","2.15","122.45","102","122.50","19","0.00",
="00671R","富邦NASDAQ反1","10,475,091","354","38,995,952","3.73","3.73","3.72","3.73","-","0.02","3.72","3,487","3.73","3,076","0.00",
="00673R","期元大S&P原油反1","20,082,544","1,446","152,902,104","7.61","7.63","7.60","7.62","-","0.11","7.61","354","7.62","4,049","0.00",
="00674R","期元大S&P黃金反1","960,136","212","9,323,071","9.72","9.74","9.70","9.72","-","0.07","9.71","10","9.72","805","0.00",
="00675L","富邦臺灣加權正2","4,662,302","3,469","426,393,738","91.95","92.30","90.50","90.50","+","1.10","90.50","16","90.55","3","0.00",
="00676R","富邦臺灣加權反1","8,385,962","381","17,887,473","2.13","2.15","2.12","2.15","-","0.01","2.14","3,170","2.15","3,581","0.00",
="00678","群益那斯達克生技","847,541","111","26,180,765","30.70","31.03","30.70","31.03","-","0.14","31.01","13","31.05","45","0.00",
="00680L","元大美債20正2","103,613,292","10,593","1,002,968,574","9.69","9.70","9.66","9.68","-","0.05","9.67","3,698","9.68","49","0.00",
="00681R","元大美債20反1","736,000","45","13,930,260","18.90","18.96","18.90","18.96","+","0.04","18.95","1","18.96","96","0.00",
="00682U","期元大美元指數","8,000","5","162,960","20.37","20.37","20.37","20.37","-","0.11","20.37","56","20.40","11","0.00",
="00683L","期元大美元指正2","413,000","17","8,781,790","21.25","21.27","21.21","21.22","-","0.16","21.23","50","21.24","4","0.00",
="00684R","期元大美元指反1","36,000","14","571,550","15.85","15.90","15.85","15.87","+","0.08","15.85","34","15.87","3","0.00",
="00685L","群益臺灣加權正2","1,139,069","660","93,065,809","82.05","82.40","80.75","80.75","+","0.95","80.70","2","80.75","10","0.00",
